game,chapter,speaker,text,tag
FE11,16-TheBattleForAltea,Marth,"Thank you, Nyna. But it's still too soon to celebrate. We haven't freed the castle yet.",positive
FE11,16-TheBattleForAltea,Malledus,"Sire, your soldiers have assembled for the castle raid. Perhaps you could say a few words first...",neutral
FE11,16-TheBattleForAltea,Marth,"Altean warriors... Brave comrades. The road has been long, but at last we have driven Dolhr from my homeland. There are not words to express my gratitude to you all. You gave Altea back to me. Thank you... Thank you. ...An army of foes still haunt my castle. I mean to kick them out. Ready, my friends? Let's send these varlets scurrying!",negative
FE11,02-ThePiratesOfGalder,Ogma,"Prince Marth, I am Ogma, a mercenary of Talys. The king has bid me and my three men join your army. Cavalry has arrived from the west, flying Grust’s standard. They mean to take your life, sire. Be careful.",negative
FE11,02-ThePiratesOfGalder,Young Man,A pirate callin’ himself Darros wants to talk to your prince. Says he’s washed his hands of pillagin’ and plunderin’ and wants to fight for the good of all. Hah! Right… And I’m a farmer who’s been sworn off rain…,negative
FE11,02-ThePiratesOfGalder,Young Man,Curates gain experience whenever they use their staves.,neutral
FE11,02-ThePiratesOfGalder,Middle-Aged Man,"Hammers smash right through heavy armor. You should pick one up, when you get the chance.",neutral
FE11,02-ThePiratesOfGalder,Old Man,"Oh! Mighty prince of Altea! Please, will you save Sister Lena? She’s gone up into the Ghoul’s Teeth to tend to the sick there. We warned her, I swear we did… Lena is our angel. If something befell her, I- No, I won’t think of it. Take this gold: we’ve 5000 pieces. Just promise you’ll use it to bring her home to us unharmed.",negative
FE11,02-ThePiratesOfGalder,Darros,"Ahoy, Prince Marth, I be Darros, a simple man o’ the sea. I’ve had me fill o’ the piratin’ life, and now I be lookin’ t’start anew. What say ye? Make me yer matey, and I swear t’pull me load.",negative
FE11,02-ThePiratesOfGalder,Caeda,"Castor?! It is you, isn’t it? Must even good men like you betray Talys now?",negative
FE11,02-ThePiratesOfGalder,Castor,"Princess Caeda? Oh…I’m sorry, but me mother’s sick, and the medicine don’t buy itself, see…",negative
FE11,02-ThePiratesOfGalder,Caeda,"So you agreed to fight for the pirates in exchange for coin…All right then. If it’s gold you need, take mine. Here, this is all I have. Take it, and go to your mother’s side.",neutral
FE11,02-ThePiratesOfGalder,Castor,"But Princess…I betrayed you! …Ach, I’ve been a fool! Forgive me, Princess. Let me fight for you now. Me life is yours.",negative
FE11,02-ThePiratesOfGalder,Caeda,Ogma!,neutral
FE11,02-ThePiratesOfGalder,Ogma,Princess...,neutral
FE11,02-ThePiratesOfGalder,Caeda,I never got to thank you for coming along with us. There's no swordsman I trust more. I've seen your strength.,positive
FE11,02-ThePiratesOfGalder,Ogma,"You don't need to thank me, Princess. I'm just doing my job. Speaking of which, your father would flay me if you came to any harm. Do me a favor, and leave the dangerous fighting to me and my men.",positive
FE11,02-ThePiratesOfGalder,Caeda,"I don't need protecting, Ogma. ...I've got another job for you. Protect Marth for me.",negative
FE11,02-ThePiratesOfGalder,Ogma,"But, Princess...",neutral
FE11,02-ThePiratesOfGalder,Caeda,"He's very important to me. And the world... But mostly to me. So do as I ask, Ogma. Keep him safe. That's my first and last request.",neutral
FE11,02-ThePiratesOfGalder,Ogma,Very well. How could I say no to you?,positive
FE11,02-ThePiratesOfGalder,Caeda,"Thank you, Ogma. I knew you'd understand. All right, I have to go. But I hope we get to talk like this more. You're a good listener.",positive
FE11,02-ThePiratesOfGalder,Ogma,...Princess,neutral
FE11,02-ThePiratesOfGalder,Caeda,Yes?,neutral
FE11,02-ThePiratesOfGalder,Ogma,"You keep yourself safe, too. Marth would grieve if anything befell you.",positive
FE11,02-ThePiratesOfGalder,Caeda,"Fair enough. Thank you, Ogma. You're very kind.",positive
FE11,02-ThePiratesOfGalder,Castor,"Prince Marth, I am Castor of Talys. I wish to add my bow to your strength.",neutral
FE11,02-ThePiratesOfGalder,Marth,Of course. Caeda told me about you.,neutral
FE11,02-ThePiratesOfGalder,Castor,"You know, she’s always been very kind to me, sire, even before I left Talys. And look how I’ve repaid her…",positive
FE11,02-ThePiratesOfGalder,Marth,"Castor, you can still show her your heart is true. Let the battles to come be what defines you!",positive
FE11,02-ThePiratesOfGalder,Gomer,"The gall of ye, defyin' me crew! I'll put an axe square between yer eyes! Ye ain't leaving here alive. I swear it on the rickety peg leg o'Shanty Pete!",negative
FE11,02-ThePiratesOfGalder,Gomer,"Augh... Fiends, ye be...",negative
FE11,02-ThePiratesOfGalder,Villager,"You have our gratitude, sire, for finally chasin’ those pirates away. Now, as I hear it, you plan to march on to Aurelis…That’ll take you right up through the Ghoul’s Teeth. With all due respect, sire, you’re taking a great risk crossin’ those mountains that’s Soothsire territory. The Soothsires are fearsome bandits, always raidin’ the villages and harryin’ what travelers dare pass by. And the swordsman with ’em- goes by the name o’ Navarre- he’s a terror with a blade, so they say. If you go up there, keep your wits about you- or you won’t come back down.",negative
FE11,01-MarthEmbarks,Jagen,Sire! You've a visitor from the castle. It's Princess Caeda!,neutral
FE11,01-MarthEmbarks,Marth,"Caeda, what is it? You look white as a sheet!",neutral
FE11,01-MarthEmbarks,Caeda,"Marth, come quickly! It’s the castle... Galdr's pirates attacked from out of nowhere... They stormed the gates and cut down everyone in their path! I fear for my father's life...",negative
FE11,01-MarthEmbarks,Marth,"Steady, Caeda. You did well to come find us. Altea's bravest knights aren't about to hand Talys to that flock of seafowl. Come, we'll make for the castle now!",positive
FE11,01-MarthEmbarks,Old Man,"Villages will keep their gates open for Prince Marth, but he must be quick – if a thief reaches a village before the prince does, there may not be any more village left to visit.",neutral
FE11,01-MarthEmbarks,Young Man,I hear you need a high weapon level to wield the strongest weapons. Another thing: Keep your fliers away from those enemy archers!,negative
FE11,01-MarthEmbarks,Young Man,"A knight belongs on the front lines, if you ask me. That thick armor can take a lot of abuse, so they should be up front protecting the other units.",neutral
FE11,01-MarthEmbarks,Teenage Boy,"Galder? That's the harbor town west of Talys out beyond the water. These days, a pirate by the name of Gomer calls the shots there. The whole town's at the mercy of his crew.",neutral
FE11,01-MarthEmbarks,Old Woman,A man of the staff by the name of Wrys lives in the village south of the castle. He was hopin' to meet your prince.,neutral
FE11,01-MarthEmbarks,Old Man,"Prince Marth! 'Tis good you stopped by. The villagers have collected 10,000 gold pieces. If it please you, use the money to arm your warriors, and rid our land of those pirates.",negative
FE11,01-MarthEmbarks,Wrys,"I am Wrys, a humble curate. I cannot fight, but this staff I carry can heal your wounded. Take me with you, and you'll be very glad you did.",positive
FE11,01-MarthEmbarks,Gazzak,"The might of Altea, ye say, now? Har! Ye sprogs look t’be a mite short o’mighty t’me.",negative
FE11,01-MarthEmbarks,Gazzak,"Rrgh... Ye'll pay, dog...",negative
FE11,01-MarthEmbarks,Talys King,"Ah, Prince Marth! You have saved us in our hour of need. Please accept my thanks. Lad, I believe you are ready. If you wish to seek out allies in Aurelis, I will give you what soldiers I can to see you arrive there safely. Captain Ogma is a fine swordsman, brave and true. I know he and his fighters will serve you well. Another thing...During your travels, you are certain to meet many who despise Dolhr. Some may be hiding in villages; other may have been captured or forced to fight against their will or better judgment. It falls upon you to find these individuals and win them over your cause. Understood, lad? Then go! The time has come! Be patient, steady, strong: I know you will do great things.",positive
FE11,20x-LairOfFire,Larissa,Have the villagers given up struggling yet?,negative
FE11,20x-LairOfFire,Enemy Soldier,"With that ogre on the loose? Hardly, sir. All of our soldiers together still can’t contain him. The other villagers have fled into the caverns, out of reach.",negative
FE11,20x-LairOfFire,Larissa,"What? Grr, enough of this! The League will be here soon. Take your positions! We’ll deal with them first and cut that giant down to size later.",negative
FE11,20x-LairOfFire,Old Woman,"Ymir, you’re hurt!",negative
FE11,20x-LairOfFire,Ymir,Am I? I hardly feel it.,neutral
FE11,20x-LairOfFire,Old Man,Why would you try to take on an entire army just for our sake?,neutral
FE11,20x-LairOfFire,Ymir,Because you treat me like a human being. Do I need another reason?,neutral
FE11,20x-LairOfFire,Old Woman,Ymir... thank you.,positive
FE11,20x-LairOfFire,Ymir,"I’ll be standing guard outside the cavern. Nobody will hurt you, I swear it.",negative
FE11,20x-LairOfFire,Marth,Who are you? You don’t seem to be one of Grust’s soldiers.,neutral
FE11,20x-LairOfFire,Ymir,"You just keep your distance. I’m not letting anyone near the villagers in here, and that includes you!",negative
FE11,20x-LairOfFire,Marth,"You wrong me, sir. I’m here to rout the last of Grust’s army. To save you.",negative
FE11,20x-LairOfFire,Ymir,"Yeah? Well, they said the same thing when they led us down here. And look where that got us. I’m not fallin’ for the same lies twice!",negative
FE11,20x-LairOfFire,Marth,"I speak the truth. But, if my word is not good enough, so be it. Stand aside and watch us fight. Let the battle prove I mean what I say. Agreed? Either way, you are in danger here. Take the villagers and hide until this is over.",negative
FE11,20x-LairOfFire,Ymir,"...So I’m supposed to just sit here, when I could be fightin’?",neutral
FE11,20x-LairOfFire,Marth,Just give me a chance to prove I’m here to protect you.,neutral
FE11,20x-LairOfFire,Ymir,"...Fine. I’ll stay out of it. For now. But if I find you’re lyin’ to me, I’ll split you right down the middle!",negative
FE11,20x-LairOfFire,Ymir,The villagers are countin’ on me. I won’t let you through!,negative
FE11,20x-LairOfFire,Ymir,Rrgh... I’m sorry... I tried...,negative
FE11,20x-LairOfFire,Larissa,We’ll never surrender to you Akaneian rabble! Long live Grust!,negative
FE11,20x-LairOfFire,Larissa,Rebel... scum...,negative
FE11,20x-LairOfFire,Old Man,"Prince Marth, thank you. Those soldiers told us they’d protect us when they led us down here... but they were just using us as leverage, hostages to keep you at bay! If you hadn’t shown up, they might have just killed us outright in the end...",positive
FE11,20x-LairOfFire,Ymir,"Prince Marth, sorry I doubted you.",negative
FE11,20x-LairOfFire,Marth,"Well, at least we’ve cleared up the misunderstanding.",neutral
FE11,20x-LairOfFire,Ymir,"Since you came to the villagers’ rescue, how ’bout I help you out as a way of sayin’ thanks?",positive
FE11,20x-LairOfFire,Marth,You mean... join our army?,neutral
FE11,20x-LairOfFire,Ymir,"I’m strongest in the land! Well, second strongest, at least. I can hold my own in battle. But if you don’t want a monster in your ranks, I understand...",negative
FE11,20x-LairOfFire,Marth,"Monster? You’re a giant among men, to be sure, but a hero as well! Any warrior who can fend of an entire army is welcome among us!",positive
FE11,20x-LairOfFire,Ymir,"Then count me in! Let’s see how many more armies break themselves against me, eh!",negative
FE11,04-BattleInTheLea,Malledus,"Aurelis, at last…The enemy will have sent their forces to meet us.",neutral
FE11,04-BattleInTheLea,Marth,"Grust, Dolhr, Gra..We’re up against their standing armies, and we must brace ourselves for it.",negative
FE11,04-BattleInTheLea,Malledus,"Sire, I believe it prudent that we start taking time to prepare our troops before each battle. We should select the warriors best suited for the situation and outfit them with the right weapons and items accordingly.",neutral
FE11,04-BattleInTheLea,Marth,"All right, that’s sound advice- I believe I’ll take it.",neutral
FE11,04-BattleInTheLea,Bentheon,"An unknown army to the south? That must be the Altean princeling and his band of lickspittles. If they think we’ll sit by and let them join forces with the Aurelians, then they have another think coming. With this ridersbane, I’ll litter the lea with their cavalry!",neutral
FE11,04-BattleInTheLea,Young Man,"Weapons can be crafted of iron, steel, or silver, each metal more powerful than the last. You’’l need to raise your weapon level accordingly, though, before you can use them.",neutral
FE11,04-BattleInTheLea,Middle-Aged Man,"When facing armored knights or generals, you’ll want to arm yourself with a sword they call an armorslayer. Then there’s the ridersbane, which makes short work of cavaliers and paladins- but only knights and cavalry can wield it. The rapier is effective against armored units AND cavalry. But you need to be a prince to wield that one! Also, keep in mind that weapons wear down with use and eventually break.",neutral
FE11,04-BattleInTheLea,Young Man,"General Bentheon who guards the castle was carrying a ridersbane last I saw. Keep your cavaliers away, or that weapon could spell the end of ‘em.",neutral
FE11,04-BattleInTheLea,Old Man,"Did you know you can use keys to unlock doors and lower bridges? …You did? Ahem! Right, of course you did.",neutral
FE11,04-BattleInTheLea,Middle-Aged Man,"There’s no terror like the dracoknight. One false move when they’re flyin’ about, and you can kiss your life goodbye.",negative
FE11,04-BattleInTheLea,Old Woman,"Kind Altean, this kingdom is in dire need of a savior. We’ve saved up 5,000 gold and poured our prayers into every coin. Please, use this money to answer them.",negative
FE11,04-BattleInTheLea,Merric,Aha! Prince Marth. We meet again.,neutral
FE11,04-BattleInTheLea,Marth,"…Huh? Merric?! Merric, is that you?",neutral
FE11,04-BattleInTheLea,Merric,"Well, yes, sire, last I looked. Whilst studying magic in Khadein, I caught wind of a war brewing and decided to seek you out.",neutral
FE11,04-BattleInTheLea,Marth,"I see… Thank you, then. I need friends like you on the battlefield. You will fight with us, of course?",positive
FE11,04-BattleInTheLea,Merric,Of course! ‘Twould be a passing shame if you didn’t get to see me flex a little magic muscle. Wait till I show you my latest: Excalibur!,negative
FE11,04-BattleInTheLea,Matthis,Lena… Where are you? What I would give to hear your voice just once before I die…,negative
FE11,04-BattleInTheLea,Matthis,Lena… Forgive your…fool of a brother…,negative
FE11,04-BattleInTheLea,Lena,Matthis? Is that you?,neutral
FE11,04-BattleInTheLea,Matthis,Lena?! What are you doing on a battlefield?,neutral
FE11,04-BattleInTheLea,Lena,"I was attacked by bandits in the Teeth while tending to the sick there, and these people saved me. The real question is, what are YOU doing on a battlefield- least of all this one!",neutral
FE11,04-BattleInTheLea,Matthis,"I’m not here by choice, sister of mine. Since you left, Macedon has only gotten worse and worse. They forced me to enlist- you know I hate warfare, but it was into the army or onto the chopping block.",negative
FE11,04-BattleInTheLea,Lena,"Shame on you, Matthis. If you’re going to fight, then at least fight for something you believe in. Medon has done terrible things: marrying their might to Doluna, helping them torment people…Brother, it’s not too late. You could join Altea’s forces. They’re good people you know. Prince Marth would welcome you. They all would.",negative
FE11,04-BattleInTheLea,Matthis,"…All right, then. If I’m gonna to die, I’d rather die as one of the dashing than one of the dastardly. You know, Lena, you always were the reliable one and now you’re all grown up…I thought for sure you’d have already settled down with your one true love.",negative
FE11,04-BattleInTheLea,Lena,"T-true love? I’ve…I’ve met no such man, Matthis.",positive
FE11,04-BattleInTheLea,Matthis,"Hmm, is that so? I’ll bet you haven’t… Well, you just be careful. There are plenty of thieves out there who would steal a girl’s heart.",neutral
FE11,04-BattleInTheLea,Marth,"You must be Matthis, Sister Lena’s-",neutral
FE11,04-BattleInTheLea,Matthis,"ACK! Y-you’re Prince Marth! Aieee! S-s-stay your rapier, I beg you!",negative
FE11,04-BattleInTheLea,Marth,…What has gotten into you?,neutral
FE11,04-BattleInTheLea,Matthis,You mean…you haven’t come to stick me like a pig for fighting under the Macedonian standard?,negative
FE11,04-BattleInTheLea,Marth,"Er, no…",neutral
FE11,04-BattleInTheLea,Matthis,Really?,neutral
FE11,04-BattleInTheLea,Marth,Really and truly.,neutral
FE11,04-BattleInTheLea,Matthis,"Oh! Uh, right then… Sorry about that little display. I guess Lena was right. Just goes to show not all princes are cut from the same cloth!",negative
FE11,04-BattleInTheLea,Marth,What do you mean?,neutral
FE11,04-BattleInTheLea,Matthis,"Oh, well, our prince- Prince Michalis of Macedon, that is- he’s strong, and proud…and an utter tyrant. They say he put the soldiers who look the most scared in the front lines on purpose.",negative
FE11,04-BattleInTheLea,Marth,Hmm… Prince Michalis of Medon…,neutral
FE11,04-BattleInTheLea,Matthis,"Don’t worry, sire, I won’t mistake you for him again! Altean princes I can trust!",negative
FE11,04-BattleInTheLea,Bentheon,"You can defy us, yes... But you will never defeat us.",negative
FE11,04-BattleInTheLea,Bentheon,W...what...,neutral
FE11,04-BattleInTheLea,Elder,"Prince Marth, you have our thanks for liberating the south castle. You’ll find Captain Hardin protecting the king and the lady Nyna at the Northern Fortress, located in Aurelis. When you find him, please be sure to give him this silver sword.",positive
FE11,XX-Epilogue,Caeda,"Marth, you did it. It's finally over.",positive
FE11,XX-Epilogue,Marth,I've waiting a long time for this day. And now I'm not entirely certain what to do with it...,neutral
FE11,XX-Epilogue,Caeda,"Marth... um, we haven't talked much since leaving Talys. But I thought.. Do you know where you will be going?",neutral
FE11,XX-Epilogue,Marth,"To Altea, of course. War has left my kingdom in ruins. I cannot waste another day; I must return to help rebuild.",negative
FE11,XX-Epilogue,Caeda,So... I suppose that means you have bid Talys farewell for good...,negative
FE11,XX-Epilogue,Marth,"Don't be silly, Caeda. I need to at least go thank your father and tell him the fighting is done.",positive
FE11,XX-Epilogue,Caeda,"My father...? Marth, I'm not asking about my- Never mind. Please excuse me...",negative
FE11,XX-Epilogue,Nyna,"Marth, did something happen? I just passed Caeda, and she looked heartbroken...",negative
FE11,XX-Epilogue,Marth,"No... Well, we were just talking. And she asked me...",neutral
FE11,XX-Epilogue,Nyna,"Ha ha, oh, Marth... How can a man who faced the Shadow Dragon be so desperate to avoid facing his own feelings?",negative
FE11,XX-Epilogue,Marth,I- my- what? I don't know what you are talking about.,neutral
FE11,XX-Epilogue,Nyna,"You wish to send Caeda home to Talys, then, and return to Altea alone? That is what you want?",neutral
FE11,XX-Epilogue,Marth,"Well, that's where we both belong. I don't see what my wants have to do with anything.",neutral
FE11,XX-Epilogue,Nyna,"Clearly not. Marth, if you have anything to say to Caeda, say it now. Love cannot always make the leap from heart to heart by itself; sometimes you must speak it aloud and give it wings. Surely a great leader like you can muster the courage for that?",positive
FE11,XX-Epilogue,Marth,.....,neutral
FE11,XX-Epilogue,Marth,"Caeda... might I, er, have a moment?",neutral
FE11,XX-Epilogue,Caeda,.....?,neutral
FE11,XX-Epilogue,Marth,"I did not speak with my heart before. When I said I would go to Altea, I... Well, I had meant... I hoped you would be at my side.",negative
FE11,XX-Epilogue,Caeda,.....!,neutral
FE11,XX-Epilogue,Marth,"As you said, we have not spoken much since Talys. With you, I felt I never had to say a word. If the battle started to take its toll, you were always there... close by... I would see you there, so beaut- ahem, so brave... and I would, um,.... derive! Yes, derive great strength! Derive... ....Ugh, why is this so difficult?! Caeda, I'm just trying to tell you I-",negative
FE11,XX-Epilogue,Caeda,Marth... Shh. Me too... Me too.,positive
FE11,XX-Epilogue,Nyna,"Well done, Marth. Our struggle is finally over. You have saved our world.",positive
FE11,XX-Epilogue,Marth,Not just me. Many fought at my side... And died.,negative
FE11,XX-Epilogue,Nyna,"Marth... You loved her, didn't you? Caeda.",positive
FE11,XX-Epilogue,Marth,"...She was the one I most wanted to keep safe. But I failed, and I have lost her forever... It occurs to me now that perhaps she was the one protecting me all along. Caeda... Why did you take up arms with a fool like me?",negative
FE11,XX-Epilogue,Nyna,"Marth, do not blame yourself. ...Remember Anri and Artemis. We are their descendants; perhaps we were always meant to share their curse as well as their blood. And... perhaps only the curse has exacted its price could our battle with the Shadow Dragon be won. This peace we have made... We must cherish it, Marth. We have both paid so dearly for it. Let us work together to ensure none must endure a tragedy like our again.",negative
FE11,25-Endgame:ChosenByFate,Marth,We made it. Now we just have to find Medeus...,positive
FE11,25-Endgame:ChosenByFate,Nagi,I can sense it... A sinister will is at work here...,negative
FE11,25-Endgame:ChosenByFate,Gotoh,"Marth, you have fought splendidly.",positive
FE11,25-Endgame:ChosenByFate,Marth,Lord Gotoh?! What are you doing here?,neutral
FE11,25-Endgame:ChosenByFate,Gotoh,I washed my hands of humankind and their foolish ways long ago. But you and your companions have convinced me that was a rash decision. Perhaps there is hope for you yet. Allow me to offer what help I can.,negative
FE11,25-Endgame:ChosenByFate,Marth,You mean you’ll fight with us?,neutral
FE11,25-Endgame:ChosenByFate,Gotoh,"Yes. I may lack the power to stop Medeus, but his minions are another story. Let this old man strike them down and clear a path for you. ...The gods have chosen you, Marth, prince of light.",negative
FE11,25-Endgame:ChosenByFate,Marth,"Come, my friends! We have a dragon to tame! Help me confine Medeus to the shadows for all eternity and bring light back into the world!",negative
FE11,25-Endgame:ChosenByFate,Cain,His last words were as follows: “Tell my son that I leave the future of Altea and our continent in his hands.”,negative
FE11,25-Endgame:ChosenByFate,Malledus,"Your sister knows that you are the future of Altea- nay, the whole land!",positive
FE11,25-Endgame:ChosenByFate,Medeus,"Foolish humans! You dare disturb me while I slumber? Oh, how you will regret it as you die slowly...painfully...writhing in the fires of the inferno!",negative
FE11,25-Endgame:ChosenByFate,Medeus,"Nngh... Defeated again... by humans! Know this, Altean prince... That light which surrounds you is only a temporary respite. So long as the darkness in your hearts continues to sustain me... I cannot be... destroyed...... Rrraaahhh!!!",negative
FE11,25-Endgame:ChosenByFate,Medeus,"Hmm? So... I am not the only dragon revived. I had heard you perished the last time. No matter; you've recovered even less of your power than me. This time, you have no chance!",negative
FE11,07-LefcandithGauntlet,Minerva,"General Harmein, I cannot abide by these tactics of yours. Let me attack the rebels head-on, and keep my pride as a knight of Macedon.",negative
FE11,07-LefcandithGauntlet,Harmein,"Ah, you mean the same pride that cost us all those soldiers back in Aurelis? I think not, Princess. If we’re to regroup, we need to buy time. My tactics are necessary. The emperor himself has named me commander of this post. Either obey, or accept the consequences. Your little sister Maria is still under our word, is she not? What a shame it would be, if we decided we could no longer care for her…",negative
FE11,07-LefcandithGauntlet,Minerva,"Enough! …I will obey. But the Altean knights are smarter than you give them credit for. They will prevail here, and you will regret having acting so rashly, General.",negative
FE11,07-LefcandithGauntlet,Middle-Aged Man,"Say, did you happen to get a look at the axe wrapped in Minerva’s princessly fingers? No, I suppose not, otherwise you’d not be standing here. That axe is Hauteclere, the strongest axe of ‘em all. Nobody knows who made it or where, but it’s said to rival even the three regalia, Archanea’s mightiest weapons. Why, if she got her hands on Iote’s Shield (that’un being Macedon’s treasure, see) she’d be nigh unstoppable!",negative
FE11,07-LefcandithGauntlet,Bantu,"You there. Have you come across a young girl, one by the name of Tiki? She must be found, boy! Tiki is the last of the Naga, the divine-dragon clan. Without her powers, we cannot challenge the Manaketes who serve Medeus… Me? I haven’t the power. I am a fire dragon, yes… But in the name alone, in name alone. I lost my firestone in Pyrathi. Without it, I cannot do battle. …You will be traveling much, yes? I wish to go with you. Perhaps together we can find Tiki.",negative
FE11,07-LefcandithGauntlet,Minerva,"Fie, enough! I’ve no stomach for these cat-and-mouse tactics. Come, Whitewings, we fly! Hyah!",negative
FE11,07-LefcandithGauntlet,Minerva,Rrgh… I can’t keep up the fight with these wounds… I must withdraw.,negative
FE11,07-LefcandithGauntlet,Palla,"I serve Princess Minerva, not Grust. This battle is over.",neutral
FE11,07-LefcandithGauntlet,Catria,The commander left? Then I’ve no reason to stay.,negative
FE11,07-LefcandithGauntlet,Est,"Sorry, General. My place is with the commander.",negative
FE11,07-LefcandithGauntlet,Harmein,"Curse Minerva and her pride! Grr, no matter. If I am to die here, then I won't be dying alone!",negative
FE11,07-LefcandithGauntlet,Harmein,Aaargh...Traitors...every...where...,negative
FE11,07-LefcandithGauntlet,Malledus,"Prince Marth, I was wondering if we might talk about the Manaketes.",neutral
FE11,07-LefcandithGauntlet,Marth,Manaketes? You mean the dragonkin?,neutral
FE11,07-LefcandithGauntlet,Malledus,"Yes, sire. I was not sure how much knowledge you had of the Manaketes. The Manaketes inhabited our continent long before the dawn of humanity. However, ordinarily their draconic disposition stayed suppressed; their power sealed within special stones. Thus rather than terrorizing humankind, they chose to live simple, peaceful lives in the quieter reaches of the world. However, a century ago, something changed. Medeus, the Shadow Dragon, surfaced in the Dolhr region and created what would be a great empire there. His forces invaded the human realm, and in the blink of an eye, he had subjected all of the land. It was then, in that darkest hour, that a young man named Anri appeared, and rose against the Shadow Dragon. In his head was a shining blade of light- Falchion- which he plunged into Medeus- and the tyrant was no more. Anri went on to found Altea- and the rest, I believe, you know.",negative
FE11,07-LefcandithGauntlet,Marth,"Yes, Malledus… Is that what this was about? I do know my own kingdom’s history. And I know what I must do, now that Medeus has revived and restored Dolhr to its former might.",neutral
FE11,07-LefcandithGauntlet,Malledus,"You are Anri’s last male descendant, the only one who can wield Falchion. You must find the blade that was taken, and put an end to Doluna and its misguided Manakete rulers.",negative
FE11,07-LefcandithGauntlet,Marth,"I will finish what my father started. I will avenge him, and bring light back into our world.",positive
FE11,08-PortWarren,Caesar,"Prince Marth, I am Caesar, and this is Radd. We are hired swords in the service of Port Warren. Grust has gathered its knights by the fortresses to the north. It's dangerous for you to stay here. Thankfully, the eastern castle has been left almost entirely unguarded; that's the place to strike. Please be careful, sire. We'll be fighting with you all the way.",negative
FE11,08-PortWarren,Old Woman,"They say a princess of Macedon is being held captive inside Castle Deil. That's odd, don’t you think? Why would Dolhr imprison their own ally?",negative
