id|game|chapter|speaker|text|tag
4779|FE15|04-LandOfSorrowCelica|Celica|Oh, dear. Well, I’m glad to see you in good spirits nonetheless.|
4780|FE15|04-LandOfSorrowCelica|Nomah|perhaps we’d both enjoy more peace of mind if we stayed together. Might I travel with you from here on?|
4781|FE15|04-LandOfSorrowCelica|Nomah|I see. Well, I would hate to be the cause of worry, little one. I thought I had some action left in me still, but you know best.|
4782|FE15|04-LandOfSorrowCelica|Nomah|Ah! Hello again. Decided you couldn’t quite rest easy without me at your side, eh?|
4783|FE15|04-LandOfSorrowCelica|Celica|This place gives me chills... Small wonder it’s got a charming name like Dead Man’s Mire.|
4784|FE15|04-LandOfSorrowCelica|Saber|I can handle dead men. It’s this humidity that’s killin’ me! Let’s clear a path and get going already.|
4785|FE15|04-LandOfSorrowCelica|Celica|No arguments here.|
4786|FE15|04-LandOfSorrowCelica|Jedah|Anthiese...|
4787|FE15|04-LandOfSorrowCelica|Celica|Huh?|
4788|FE15|04-LandOfSorrowCelica|Saber|What is it, lass?|
4789|FE15|04-LandOfSorrowCelica|Celica|I thought I heard someone calling my name...|
4790|FE15|04-LandOfSorrowCelica|Saber|You sure? I didn’t hear anything.|
4791|FE15|04-LandOfSorrowCelica|Celica|Perhaps this place is simply preying on my imagination.|
4792|FE15|04-LandOfSorrowCelica|Garcia|Heh heh heh... Yessss, come to me. I’m gonna lay you to sleep at the bottom of this beautiful swamp.|
4793|FE15|04-LandOfSorrowCelica|Garcia|No! I was meant for...so much...|
4794|FE15|04-LandOfSorrowCelica|Saber|Curse these bones... I can’t stand fightin’ with mud squishin’ in my boots! We need to get out of this place yesterday. Whaddya say, lass?|
4795|FE15|04-LandOfSorrowCelica|Celica|Yes, let’s...|
4796|FE15|04-LandOfSorrowCelica|Jedah|Anthiese... This way... Come to me... if you wish to save Mila...and the boy...|
4797|FE15|04-LandOfSorrowCelica|Celica|*gasp* What?! Just who ARE you?|
4798|FE15|04-LandOfSorrowCelica|Saber|Celica? Where the hell are you going?!|
4799|FE15|04-LandOfSorrowCelica|Jedah|Keh heh heh... Welcome, Anthiese, crown princess of Zofia. Bearer of the Brand, and one marked by fate.|
4800|FE15|04-LandOfSorrowCelica|Celica|Who are you?|
4801|FE15|04-LandOfSorrowCelica|Jedah|My name is Jedah. First disciple to the great and glorious Duma.|
4802|FE15|04-LandOfSorrowCelica|Celica|You... You’re the one holding Mila!|
4803|FE15|04-LandOfSorrowCelica|Jedah|Oh, indeed I am! However, if you wish for her release, I propose a bargain.|
4804|FE15|04-LandOfSorrowCelica|Celica|What kind of bargain?|
4805|FE15|04-LandOfSorrowCelica|Jedah|Mila is well and good, but what I truly desire...is you. If you will offer up your soul to Lord Duma, I will cede Mila. She will be free to return to Zofia.|
4806|FE15|04-LandOfSorrowCelica|Celica|What kind of a bargain is that?! Why is my soul of any value to you?|
4807|FE15|04-LandOfSorrowCelica|Jedah|Have you never thought it strange, Princess Anthiese? Rigel and Zofia are twin nations founded on the backs of divine dragons. And yet, dire changes currently befall them both. Duma seeks power vast enough to destroy all balance in the world. Meanwhile, Mila’s intemperate bounty drives the Zofians to depravity.|
4808|FE15|04-LandOfSorrowCelica|Celica|Mila provides for her children!|
4809|FE15|04-LandOfSorrowCelica|Jedah|Her soul, as Duma’s, is host to the madness shared by all dragonkind. Duma will grow stronger till that power brings his ruin—and Rigel’s alongside it. It is no different from how Zofia now rots in Mila’s absence.|
4810|FE15|04-LandOfSorrowCelica|Celica|Her absence by your hand! And what is this madness you speak of? Do you truly claim that Mila and Duma are fated to destroy themselves?|
4811|FE15|04-LandOfSorrowCelica|Jedah|I do. Which is exactly why your soul is required. It is rare and precious—born of Zofian royal blood and marked by the Brand. Such a soul could set Duma’s path to rights and ensure his survival. And with Mila restored to her place, both our peoples might be saved. As for the boy, Alm—if you do this, he could lay down his arms.|
4812|FE15|04-LandOfSorrowCelica|Celica|*gasp*|
4813|FE15|04-LandOfSorrowCelica|Jedah|Well? What say you? I think it is a most generous offer, myself...|
4814|FE15|04-LandOfSorrowCelica|Celica|...Perhaps you’re right. In fact, it may be TOO generous. How can I possibly believe a thing that you’ve told me?|
4815|FE15|04-LandOfSorrowCelica|Jedah|I have spoken only truth, Princess. But you needn’t give your answer now. I will await your reply atop Duma Tower. Keh heh heh...|
4816|FE15|04-LandOfSorrowCelica|Celica|......|
4817|FE15|04-LandOfSorrowCelica|Saber|There you are!|
4818|FE15|04-LandOfSorrowCelica|Celica|Oh, Saber...|
4819|FE15|04-LandOfSorrowCelica|Saber|The hell happened back there? It ain’t like you to just charge off.|
4820|FE15|04-LandOfSorrowCelica|Celica|I’m sorry. ...I’m so sorry.|
4821|FE15|04-LandOfSorrowCelica|Saber|Hmm? What’s going on, lass? You look pale.|
4822|FE15|04-LandOfSorrowCelica|Celica|...Nothing. Come. We need to hurry.|
4823|FE15|04-LandOfSorrowCelica|Saber|Celica...|
4824|FE15|04-LandOfSorrowCelica|Boey|What’s this? Another graveyard? ...Of course it is.|
4825|FE15|04-LandOfSorrowCelica|Mae|Ugh, seriously? How are you not used to this by now? If you’ve seen one ghoul-ridden deathscape, you’ve seen ’em all!|
4826|FE15|04-LandOfSorrowCelica|Boey|I suppose you have...something of a point. Fine. Let’s press on.|
4827|FE15|04-LandOfSorrowCelica|Mae|Actually, looks like this place is full of necrodragons. So that’s new!|
4828|FE15|04-LandOfSorrowCelica|Boey|Eeeyaaaaugh!|
4829|FE15|04-LandOfSorrowCelica|Dolth|Heh heh heh. Welcome, child of fate. Once your soul is offered up to Lord Duma, our aims will be realized. Surely there is no call for needless struggle. This way, Your Highness...|
4830|FE15|04-LandOfSorrowCelica|Celica|I...|
4831|FE15|04-LandOfSorrowCelica|Mae|Guess what, pal? I don’t care what kind of whacko nonsense you’re spouting— I won’t let you lay a finger on Celica!|
4832|FE15|04-LandOfSorrowCelica|Dolth|Hmph. The buzzing of ignorant flies is so very vexing. Perhaps the jaws of my necrodragons will silence your interruptions!|
4833|FE15|04-LandOfSorrowCelica|Dolth|Such stubborn children... It appears a lesson in pain is in order.|
4834|FE15|04-LandOfSorrowCelica|Dolth|Impossible...|
4835|FE15|04-LandOfSorrowCelica|Dolth|Wait... Anthiese!|
4836|FE15|04-LandOfSorrowCelica|Boey|He’s still alive?!|
4837|FE15|04-LandOfSorrowCelica|Dolth|How long will you place the lives of your friends at risk, Your Highness? You’re more clever than that.|
4838|FE15|04-LandOfSorrowCelica|Celica|That’s not...|
4839|FE15|04-LandOfSorrowCelica|Dolth|Come to Duma’s side!|
4840|FE15|04-LandOfSorrowCelica|Saber|What’s wrong with you, lass? Run!|
4841|FE15|04-LandOfSorrowCelica|Mae|Don’t be a crazy person, Celica! You can’t let him take you!|
4842|FE15|04-LandOfSorrowCelica|Dolth|Silence!|
4843|FE15|04-LandOfSorrowCelica|Mae|Aaah!|
4844|FE15|04-LandOfSorrowCelica|Celica|Stop! Leave them alone! Please! I’ll do whatever you ask!|
4845|FE15|04-LandOfSorrowCelica|Boey|Milady, no!|
4846|FE15|04-LandOfSorrowCelica|Dolth|You’ve made a wise decision, Your Highness. Now come, Anthiese...|
4847|FE15|04-LandOfSorrowCelica|Celica|Don’t go! Celica, you can’t... CELICA!|
4848|FE15|04-LandOfSorrowCelica|Dolth|Gwaaagh!|
4849|FE15|04-LandOfSorrowCelica|Celica|What...?|
4850|FE15|04-LandOfSorrowCelica|Masked Knight|......|
4851|FE15|04-LandOfSorrowCelica|Celica|You!|
4852|FE15|04-LandOfSorrowCelica|Masked Knight|......|
4853|FE15|04-LandOfSorrowCelica|Celica|Aaah!|
4854|FE15|04-LandOfSorrowCelica|Boey|Hey! What do you think you’re doing?!|
4855|FE15|04-LandOfSorrowCelica|Masked Knight|Would you so easily cast your life aside?|
4856|FE15|04-LandOfSorrowCelica|Celica|I... That’s not— My choices are not your matter, sir.|
4857|FE15|04-LandOfSorrowCelica|Masked Knight|Not my matter?|
4858|FE15|04-LandOfSorrowCelica|Celica|You have aided me more than once, and I am grateful for it. But who are you to presume to know better how I might spend my life?! What could you possibly know about me?!|
4859|FE15|04-LandOfSorrowCelica|Mae|Celica... What’s going on? It’s not like you to act out like this...|
4860|FE15|04-LandOfSorrowCelica|Celica|Nothing is going on, Mae. Please just leave me alone. None of you can possibly know what I’m feeling.|
4861|FE15|04-LandOfSorrowCelica|Mae|Celica, that’s not fair!|
4862|FE15|04-LandOfSorrowCelica|Masked Knight|That’s not true, Celica. I know. ...As only a brother can.|
4863|FE15|04-LandOfSorrowCelica|Celica|...What?|
4864|FE15|04-LandOfSorrowCelica|Conrad|It’s been a long time, huh, Sis?|
4865|FE15|04-LandOfSorrowCelica|Celica|You... But that’s... Conrad?! I don’t know how, but... Is it really you?! I was certain you were dead!|
4866|FE15|04-LandOfSorrowCelica|Conrad|I managed to escape the night they burned the villa. Some of the attendants led me to safety. From there, I fled straight to Rigel. My mother’s home. Desaix’s reach is long, but even he couldn’t follow me into the empire.|
4867|FE15|04-LandOfSorrowCelica|Celica|I should hate you for letting me mourn all this time, and yet...I’m so happy... But how did you come to possess my circlet?|
4868|FE15|04-LandOfSorrowCelica|Conrad|It was entrusted to me. I had orders to pass it on to you once you grew into your role.|
4869|FE15|04-LandOfSorrowCelica|Celica|Entrusted by who?|
4870|FE15|04-LandOfSorrowCelica|Conrad|Sorry, but I swore an oath never to reveal that information. Once I received it, however, I learned you’d left the island. I was so worried about you, I decided to follow and make sure you were safe. I never wanted to lie to you, but... Well, you weren’t the only one in hiding.|
4871|FE15|04-LandOfSorrowCelica|Celica|Heh. So that’s why you wore the mask?|
4872|FE15|04-LandOfSorrowCelica|Conrad|Well, it IS rather dashing, isn’t it?|
4873|FE15|04-LandOfSorrowCelica|Mae|Hah! You think THAT thing is—|
4874|FE15|04-LandOfSorrowCelica|Boey|Mae! He’s Celica’s older brother. You know, royalty?|
4875|FE15|04-LandOfSorrowCelica|Mae|Oh, right. Sorry. But man, he sure is a lot less moody once that mask comes off, huh? He’s like a completely different guy!|
4876|FE15|04-LandOfSorrowCelica|Boey|Almost as if he pretends to be someone else while in disguise. ...Imagine that.|
4877|FE15|04-LandOfSorrowCelica|Mae|Oh yeah... Hee hee! Yeah, that was dumb.|
4878|FE15|04-LandOfSorrowCelica|Conrad|I actually hadn’t intended to reveal myself at all. Halcyon—who looked after me at the Sage’s Hamlet—made me swear not to. I’ll have to work on my apology before I go back there... He’s right, though. The most dangerous thing I could be is not dead. But after watching you... I couldn’t listen to you speak as if you were all alone in the world. It drove a knife right through my heart.|
4879|FE15|04-LandOfSorrowCelica|Celica|Conrad... I’m so sorry.|
4880|FE15|04-LandOfSorrowCelica|Conrad|Please don’t apologize. I understand. I watched you come this far, after all. I saw you bear the weight of the world by yourself as Zofia’s crown princess. But from this point on, I’d like to share that burden with you. I’ll be at your side and protect you with my life. But you have to promise me something first... Don’t ever try to throw your life away like that again.|
4881|FE15|04-LandOfSorrowCelica|Celica|You’re right. I’m sorry, Conrad...|
4882|FE15|04-LandOfSorrowCelica|Conrad|This marks the entrance to the Lost Treescape. The Sage’s Hamlet—where Halcyon lives—lies within.|
4883|FE15|04-LandOfSorrowCelica|Celica|I’ve heard it said a curious power is at work in these woods. And that the trees themselves conspire to hide the path to the hamlet. I’m grateful we have you to lead the way. So then, Brother—which way do we head first?|
4884|FE15|04-LandOfSorrowCelica|Conrad|Er, yeah... See, this was actually my first time leaving the woods alone. And I’m not exactly sure how to... you know. Get back? But hey, adventure! We’ll just find the path together!|
4885|FE15|04-LandOfSorrowCelica|Celica|Y-yes, adventure. ...Shall we get started, then?|
4886|FE15|04-LandOfSorrowCelica|Celica|This wood is thick and dark, and plays havoc with one’s sense of direction. The tall stone pillars stand as sentinels, keeping watch over our intrusion.|
4887|FE15|04-LandOfSorrowCelica|Celica|Er, Sage Halcyon? Sir? I’m—|
4888|FE15|04-LandOfSorrowCelica|Halcyon|Ah! Celica, child of fate. I’m glad you’ve come,|
4889|FE15|04-LandOfSorrowCelica|Celica|Child of fate... You’re not the first to call me that. But I have no idea where my fate lies. Please, Halcyon. Grant me guidance. Tell me what fate holds for me. I’m so lost... I don’t know what to do!|
4890|FE15|04-LandOfSorrowCelica|Halcyon|I know you have suffered much along the path here, Celica. But I fear I ken no more of anyone’s fate than you do. What I do ken, however, is this: Two things exist to guide you. One is the Brand you bear. The other is your soul’s pair with the selfsame mark.|
4891|FE15|04-LandOfSorrowCelica|Celica|The selfsame... Do you mean Alm?|
4892|FE15|04-LandOfSorrowCelica|Halcyon|Indeed. Why were you born with the Brand? And why are there two of you? These are the questions you must consider. And always remember that you are not alone.|
4893|FE15|04-LandOfSorrowCelica|Celica|...Right. Thank you, Sage Halcyon.|
4894|FE15|04-LandOfSorrowCelica|Halcyon|Of course, child. But while I cannot read the future, my magic may yet assist you. If there is anything you wish for, tell me.|
4895|FE15|04-LandOfSorrowCelica|Celica|I...I wish nothing for myself. But I am worried for Alm. Please, if such a thing is possible, use your powers to help him.|
4896|FE15|04-LandOfSorrowCelica|Halcyon|The other child of fate? Yours is a generous heart. Very well...|
4897|FE15|04-LandOfSorrowCelica|Celica|Ah! What just happened?|
4898|FE15|04-LandOfSorrowCelica|Halcyon|I sent my powers on to Alm. With them, he will be able to draw on new strength beyond himself. He need only will for it.|
4899|FE15|04-LandOfSorrowCelica|Celica|Oh, thank you, Halcyon!|
4900|FE15|04-LandOfSorrowCelica|Halcyon|Tell me, Celica. Do you wish to see Alm?|
4901|FE15|04-LandOfSorrowCelica|Celica|What? Well, of course I do, but... I doubt Alm is eager to see me. I said terrible things to him when we last parted.|
4902|FE15|04-LandOfSorrowCelica|Halcyon|Heh heh. The fire of youth at work. All the more reason to meet and speak again, no? I can send you to him if you desire it. Not your physical form, but a projection of your mind. Enough to speak, at least.|
4903|FE15|04-LandOfSorrowCelica|Celica|Is that really possible?|
4904|FE15|04-LandOfSorrowCelica|Halcyon|It is. Close your eyes, child. ......|
4905|FE15|04-LandOfSorrowCelica|Celica|Alm...|
4906|FE15|04-LandOfSorrowCelica|Alm|Hmm? I heard my name...|
4907|FE15|04-LandOfSorrowCelica|Celica|Alm, it’s me. It’s Celica!|
4908|FE15|04-LandOfSorrowCelica|Alm|Celica? How are you here? Actually, where are you? Come out already!|
4909|FE15|04-LandOfSorrowCelica|Celica|Alm! I can’t believe I actually have this chance...|
4910|FE15|04-LandOfSorrowCelica|Alm|Celica! Is this...just an illusion? Is it really you?|
4911|FE15|04-LandOfSorrowCelica|Celica|Yes, it’s me. Sage Halcyon’s magic is allowing me to speak with you. Oh, I’ve missed you so much!|
4912|FE15|04-LandOfSorrowCelica|Alm|I’m happy to see you, too.|
4913|FE15|04-LandOfSorrowCelica|Celica|Alm, listen, I... *sob* I...|
4914|FE15|04-LandOfSorrowCelica|Alm|Whoa, what’s wrong? ...Celica? Did something happen? Are things not going as well as you’d hoped? Augh, I wish you were here in person! I don’t know what to... Please don’t cry.|
4915|FE15|04-LandOfSorrowCelica|Celica|Y-you’re not angry? I said such terrible things to you back at the castle.|
4916|FE15|04-LandOfSorrowCelica|Alm|Huh? Wait, that’s been bothering you? I mean, sure, I was sad you didn’t seem to see my side of things. But I’d never get mad at you.|
4917|FE15|04-LandOfSorrowCelica|Celica|Why not?|
4918|FE15|04-LandOfSorrowCelica|Alm|...Why not? You sure do like putting me on the spot. Didn’t we have a similar conversation years ago?|
4919|FE15|04-LandOfSorrowCelica|Celica|Ha! *sniff* I suppose we did. You were always so nice to me, while I— While I’m always thinking only of myself. I’m sorry, Alm...|
4920|FE15|04-LandOfSorrowCelica|Alm|Celica? What’s wrong?|
4921|FE15|04-LandOfSorrowCelica|Celica|I’ve finally remembered why I left the island in the first place. I’m going to see Duma.|
4922|FE15|04-LandOfSorrowCelica|Alm|What? No! Celica, the Duma Faithful are— It’s too dangerous! There’s no telling what they’ll do to you!|
4923|FE15|04-LandOfSorrowCelica|Celica|Even so, I have to go. Mila wasn’t in her temple, Alm.|
4924|FE15|04-LandOfSorrowCelica|Alm|Huh? What does that mean?|
4925|FE15|04-LandOfSorrowCelica|Celica|Emperor Rudolf attacked. She’s being held captive in Duma Tower. That must be the reason why Zofia’s land has gone barren.|
4926|FE15|04-LandOfSorrowCelica|Alm|No... The emperor?|
4927|FE15|04-LandOfSorrowCelica|Celica|And that’s why I must go— I have to free Mila. I’m the only one who can.|
4928|FE15|04-LandOfSorrowCelica|Alm|Wait, Celica... I finally figured it out, but... you’re actually... You’re the princess of Zofia, aren’t you? Princess Anthiese.|
4929|FE15|04-LandOfSorrowCelica|Celica|...I am. Heh. I guess my secret’s out.|
4930|FE15|04-LandOfSorrowCelica|Alm|Ugh, now I’m cringing at what I said to you before. Talk about thoughtless! Forgive me, Celica. But don’t worry—I promise I’ll get your kingdom back. So please promise me in turn that you won’t—|
4931|FE15|04-LandOfSorrowCelica|Celica|It’s kind of you, Alm. But I have to. Just winning this war isn’t enough.|
4932|FE15|04-LandOfSorrowCelica|Alm|What? I don’t understand.|
4933|FE15|04-LandOfSorrowCelica|Celica|It’ll be clear to you soon. I’ll do everything I can here. Please just...be safe.|
4934|FE15|04-LandOfSorrowCelica|Alm|Celica? Wait, Celica! Celica!|
4935|FE15|04-LandOfSorrowCelica|Halcyon|Duma Tower is just ahead. Be well prepared before you go.|
4936|FE15|04-LandOfSorrowCelica|Cleric|This place is called the Sage’s Hamlet. The great sage Halcyon’s magic shields us from evil. If you wish to speak with him, you’ll find him at his home.|
4937|FE15|04-LandOfSorrowCelica|Young Woman|Halcyon was once a priest of the Duma Faithful. There he struggled against Jedah, who sought to rule by force and terror. But in the end, he was driven out... This place has been his hermitage ever since.|
4938|FE15|04-LandOfSorrowCelica|Young Man|This whole area has been tainted. The legacy of Dolth and Garcia’s wicked experiments. I had always thought Emperor Rudolf a wise man, but only a fool would suffer the abuses of the Duma Faithful to grow so bold. If I’m honest, I’m cheering for Zofia’s Deliverance in all this.|
4939|FE15|04-LandOfSorrowCelica|Man|Do you all really mean to fight Jedah? I urge you to reconsider. He’s a terrifying man. If you must fight him, there’s only one way. Four... Eight... Twelve... Nraagh! I-it hurts...! J-Jedah’s...curse...!|
4940|FE15|04-LandOfSorrowCelica|Woman|Conrad’s mother was of Rigelian noble birth. She was forced to wed the king of Zofia in order to procure food for Rigel... Can you imagine such a fate? My blood boils to even think of it!|
4941|FE15|04-LandOfSorrowCelica|Hermit|I’ve spent my life here brewing nectar, drink of the gods. Duma and Mila both have partaken of my humble creations. Know you how nectar is made? ...No? Then let me enlighten you! Steep one gargoyle ear in medicinal syrup to form the base. Pour in bonewalker oil and mix well, then allow it to ferment while agitating. Season the result with Duma moss, and the work is done. Voila! Nectar! A libation fit to make the grandest gods salivate! You’re drooling over the prospect as well, no doubt. Bring me the ingredients, and I might be convinced to make you a batch. That’s medicinal syrup, Duma moss, a gargoyle ear, and bonewalker oil!|
4942|FE15|04-LandOfSorrowCelica|Hermit|Medicinal syrup, Duma moss, a gargoyle ear, and bonewalker oil... Excellent! You’ve all the ingredients required to make nectar! However, the fermentation process takes three days. Return to me then. But do return, for a taste of heaven itself awaits you!|
4943|FE15|04-LandOfSorrowCelica|Hermit|You don’t desire a taste of nectar? ...How odd. Are you sure you are well?|
4944|FE15|04-LandOfSorrowCelica|Hermit|You haven’t the ingredients. I need medicinal syrup, bonewalker oil, a gargoyle ear, and Duma moss. If you wish to taste nectar, you must procure those items.|
4945|FE15|04-LandOfSorrowCelica|Hermit|I need medicinal syrup, bonewalker oil, a gargoyle ear, and Duma moss. If you wish to taste nectar, you must procure those items.|
4946|FE15|04-LandOfSorrowCelica|Hermit|Ah, there you are. I’ve been waiting. You’re dying from anticipation, no doubt. But here! Your nectar awaits!|
4947|FE15|04-LandOfSorrowCelica|Hermit|If you ever desire another taste, return once more with the ingredients.|
4948|FE15|04-LandOfSorrowCelica|Scholarly Man|I’ve been poring over these resources in my studies to create new medicines. One book tells of a foreign land’s theory of food as medicine. It prescribes liver for those with ailing livers, brains for headaches, and so on. I found the idea most fascinating. Consider the gargoyle—it hears the faintest sound of its prey, then strikes! Imagine what a medicine brewed from its ears could do for a person. Which brings me to a request... Could I impose upon you to procure three gargoyle ears? Please! My research needs you!|
4949|FE15|04-LandOfSorrowCelica|Scholarly Man|Have you managed to find three gargoyle ears?|
4950|FE15|04-LandOfSorrowCelica|Scholarly Man|What splendid specimens! Please, take this for your time.|
4951|FE15|04-LandOfSorrowCelica|Scholarly Man|I’ll begin work on formulating that new medicine immediately. Things are about to get busy around here!|
4952|FE15|04-LandOfSorrowCelica|Scholarly Man|But what use could you have for... Mmm. Perhaps I don’t want to know.|
4953|FE15|04-LandOfSorrowCelica|Jamil|You persist in your ignorance of Duma’s teachings at your own peril!|
4954|FE15|04-LandOfSorrowCelica|Jamil|Duma’s blessings...be upon us...|
4955|FE15|04-LandOfSorrowCelica|Celica|......|
4956|FE15|04-LandOfSorrowCelica|Conrad|Something wrong? The closer we get to Duma Tower, the quieter you become.|
4957|FE15|04-LandOfSorrowCelica|Celica|What? No I don’t! ...Er, do I? I suppose I’m just getting a bit nervous as we draw near.|
4958|FE15|04-LandOfSorrowCelica|Conrad|And...that’s really it? You’re not hiding anything?|
4959|FE15|04-LandOfSorrowCelica|Celica|Conrad, you’re worrying over nothing.|
4960|FE15|04-LandOfSorrowCelica|Conrad|Well, all right, if you say so.|
4961|FE15|04-LandOfSorrowCelica|Celica|......|
4962|FE15|04-LandOfSorrowCelica|Jedah|Keh heh heh. I’m so pleased you’ve come, Anthiese.|
4963|FE15|04-LandOfSorrowCelica|Celica|Enough talk, Jedah! I’ve come to judge the truth of your claims. I will meet with Mila first. Any decision I reach will come after.|
4964|FE15|04-LandOfSorrowCelica|Jedah|As you will. But my bargain was with you alone. The rest will die for trespassing upon this holy place.|
4965|FE15|04-LandOfSorrowCelica|Celica|What? But my life is the only one you need!|
4966|FE15|04-LandOfSorrowCelica|Jedah|This is true. But I’ve no fondness for interruptions, and they’ve proven the meddling sort. I trust you will forgive me for being cautious.|
4967|FE15|04-LandOfSorrowCelica|Celica|Gods, he’s completely mad... Everyone, be careful!|
4968|FE15|04-LandOfSorrowCelica|Jedah|I’ve no use for any of you save Anthiese. Now begone!|
4969|FE15|04-LandOfSorrowCelica|Jedah|Keh heh heh... Your struggling is most precious. But I’ll not end your meager little lives quite yet. Anthiese! You will ascend Duma Tower and join me at its pinnacle! ...Unless you wish to lose your precious Alm, that is.|
4970|FE15|04-LandOfSorrowCelica|Sonya|Jedah!|
4971|FE15|04-LandOfSorrowCelica|Jedah|Well, if it isn’t Sonya.|
4972|FE15|04-LandOfSorrowCelica|Sonya|You’ve no idea how long I’ve waited for this day. You stole the lives of my sisters and cursed them to become witches! I will avenge them with your blood!|
4973|FE15|04-LandOfSorrowCelica|Sonya|Their souls were offered to Duma freely, and both received endless bliss in turn. Only a fool would refuse to see a truth so plain. You are a burden to your wise sisters, and I shall relieve them of it now!|
4974|FE15|04-LandOfSorrowCelica|Celica|I’m so sorry. I never thought it would play out that way.|
4975|FE15|04-LandOfSorrowCelica|Saber|You’re SORRY?! What in the name of hell just happened here? You KNOW that dog Jedah? And what’s this “bargain” he was talking about?|
4976|FE15|04-LandOfSorrowCelica|Celica|I... I can’t say. I know that’s not what you want to hear, but—|
4977|FE15|04-LandOfSorrowCelica|Saber|Just...stop. You’ve been full of secrets from the start, and I knew you had your reasons. But I thought you’d at least give me a little bit of trust at this point.|
4978|FE15|04-LandOfSorrowCelica|Celica|I do trust you, Saber! I trust all of you with my very life! But this is something...different.|
4979|FE15|04-LandOfSorrowCelica|Saber|Dammit, lass! That’s—|
4980|FE15|04-LandOfSorrowCelica|Celica|I’m sorry, Saber. But right now, we have to get to Duma Tower. Mila is there, and it’s imperative that I speak with her. Once I do that, I swear I’ll tell you everything. Until then, I have to ask that you place your trust in me one more time.|
4981|FE15|04-LandOfSorrowCelica|Saber|...Ah, hell. You know I trust you. But you better start talking as soon as you’re done with Mila—got it?|
4982|FE15|04-LandOfSorrowCelica|Celica|I will. I promise.|
4983|FE15|04-LandOfSorrowCelica|Celica|The tower is massive... Oppressive. Like Duma's power given form. What lies beyond the quest for ever-greater power? Perhaps that answer lies at the tower's peak.|
4984|FE15|04-LandOfSorrowCelica|Jedah|Impressive. I did not expect all of you to make it here.|
4985|FE15|04-LandOfSorrowCelica|Celica|Enough talk. I will see Mila now. Where is she?|
4986|FE15|04-LandOfSorrowCelica|Jedah|Keh heh heh... Such impatience is unseemly, Your Highness. And at any rate, I’m afraid Mila isn’t here. She’s underground—on Lord Duma's altar.|
4987|FE15|04-LandOfSorrowCelica|Celica|I don’t understand.|
4988|FE15|04-LandOfSorrowCelica|Jedah|I can grant you sight, if you so desire. Gaze now upon your precious Earth Mother!|
4989|FE15|04-LandOfSorrowCelica|Celica|Oh no! What have you done?!|
4990|FE15|04-LandOfSorrowCelica|Mae|Sh-she's been turned to stone!|
4991|FE15|04-LandOfSorrowCelica|Conrad|Look there! Piercing her brow! Is that...Falchion?|
