word,occurrence
alls,3.0065028249737224e-06
ally,3.3347393887939166e-10
all”,2.437923085381044e-06
almost,5.416553921122613e-07
alone,2.1112144878543405e-07
along,2.539145149967226e-05
alongside,0.0
aloof,1.4226929238247977e-06
already,2.0853805690421723e-05
also,0.0
altar,3.482795153786356e-07
altogether,2.4806857231851608e-06
altruistic,1.009180145956634e-06
always,2.817270285504492e-06
am,8.636164857307449e-06
amateurs,1.1692004909491515e-06
ambitions,1.3060469495940198e-06
ambitious,8.817734375554666e-08
ambush,4.391140817460837e-05
ambushed,6.5186958545382364e-06
amelia,1.2028618199266816e-08
amiss,1.520521047496004e-05
amiss”,3.758469211412318e-09
amok,0.0
among,8.084473199687636e-07
amount,4.882601729150338e-07
ample,1.4685038991046895e-06
amusing,4.235351872239335e-07
an,1.280254377888923e-07
ancestors,6.071334515581839e-05
ancient,1.1055710511520545e-08
and,3.138516337912733e-06
angry,6.992013751982994e-08
annihilation,5.052209553468856e-07
annoy,7.503209502601749e-07
annoying,2.300522614859801e-06
anonymity,1.7091732661356215e-06
anonymously,8.023792997846613e-07
another,5.232613432326616e-07
answer,0.0
answered,1.0610391742993384e-08
answering,1.9193654384253024e-06
answers,5.041885282253134e-07
anticipated,8.498017289859659e-11
antiquity,3.7973032203808543e-06
antitoxins,5.063986105113827e-08
anxious,1.3095811584662442e-06
any,4.4238639134164266e-08
anymore,5.041885282253134e-07
anyone,4.215923375738839e-08
anything,2.735907041824248e-06
anythings,8.481715337893547e-07
anytime,2.1388297223590147e-10
anyway,2.5106035877797695e-07
anywhere,7.345221376908739e-07
apart,5.232613432326616e-07
apologies,2.2815639079409867e-10
apologize,2.2815639079409867e-10
apologizes,2.025421451889997e-07
apology,3.233125982660567e-05
apparently,1.8829680215048938e-07
appeal,3.520754153496508e-11
appealed,9.175325430987868e-06
appear,0.0
appearances,4.0874406579405333e-07
appeared,7.89586735663761e-06
appears,2.539145149967226e-05
appetite,2.503636171695689e-06
appreciate,4.968463190380135e-06
appreciated,2.300522614859801e-06
approach,8.391870130708412e-07
approaches,1.6964446240308462e-06
approaching,7.81561822122967e-07
approve,7.279161991391447e-07
arcane,8.489335493777616e-07
are,5.339398433079623e-07
area,3.286464830125624e-06
arena,1.6000574009922275e-06
arent,7.503209502601749e-07
argh,5.298312299828467e-07
arm,4.897122357760963e-07
armed,1.7716296645176044e-06
armies,5.776784638977794e-09
armor,0.0
armorslayer,1.843200702467129e-07
arms,4.837642251231955e-07
army,2.8058608279479815e-07
armys,1.280254377888923e-07
around,0.0
arrangements,7.777315744750268e-09
arrayed,8.942548834056651e-07
arrest,2.2185226640658585e-07
arrested,1.6108829385075298e-07
arrival,8.239743920057663e-07
arrive,6.951546504296857e-07
arrived,5.541905056816176e-06
arrives,0.0
arriving,2.140882412504652e-07
arrogant,3.931530545742134e-06
arrows,0.0
artifacts,9.671869791172404e-11
arts,1.876940273177752e-06
artur,1.2729165685398947e-09
as,0.0
ascension,0.0
ascertained,1.5678530542118095e-06
ash,6.189854292415475e-07
ashore,7.107371020538267e-06
aside,1.5437792390002868e-05
ask,2.1112144878543405e-07
asked,1.403342648131911e-06
asking,8.239743920057663e-07
asks,9.175325430987868e-06
asleep,0.0
assassinated,2.226608268074415e-07
assault,1.274935574429037e-06
assaulted,1.6666192800585123e-06
assemble,1.896352503499843e-10
assign,6.832933124911733e-07
assigned,9.78712332653231e-07
assignment,1.5458177762134316e-10
assist,1.9524210301824496e-06
assistance,9.897102609102147e-06
assisting,2.2312024811981245e-05
assuaged,2.0420662252718105e-07
assume,4.026601950499753e-06
assumed,8.318780451155305e-09
assuming,1.1913288039977488e-06
assured,9.257230508541435e-10
at,2.2852073402646056e-06
atrocities,6.413236667413002e-07
atrocity,5.232613432326616e-07
attack,6.413236667413002e-07
attacked,1.154038765207588e-06
attacking,0.0
attacks,3.520754153496508e-11
attempt,1.5763973351567986e-07
attempting,9.996481177950044e-05
attempts,6.943957032490289e-08
attend,5.916513930515066e-07
attendant,5.541905056816176e-06
attention,5.387100918685661e-09
attest,0.0
attract,8.246951747423736e-06
attributed,2.0853805690421723e-05
audhulma,0.0
audience,7.792590224653395e-07
avenge,8.208088604533259e-07
avenue,3.4294371243959177e-06
avert,1.5554093647551782e-06
averted,1.462993848235783e-06
avoid,9.081084272111184e-06
avoided,2.25744942554229e-06
avoiding,3.2706060455467424e-08
await,1.1376784857475283e-06
awaiting,3.3519947792228776e-05
awaits,8.246951747423736e-06
awakened,3.3519947792228776e-05
aware,1.274935574429037e-06
awareness,8.817734375554666e-08
awash,8.071425236266805e-06
away,5.123062800294065e-07
awe,1.3677580710691474e-07
awful,2.025421451889997e-07
awfully,3.6205414471623953e-06
awry,5.240471529077695e-07
axe,8.636164857307449e-06
aye,1.2028618199266816e-08
b,3.3347393887939166e-10
babbling,5.5647900990152265e-06
back,2.025421451889997e-07
bad,1.3677580710691474e-07
baels,2.088455688595281e-10
baggage,1.1196000515578674e-11
bah,5.012975245222151e-07
balance,2.2184415706760776e-06
ballistae,2.389419759651901e-07
banal,8.215897923946614e-07
band,1.6126768014146364e-06
bandit,0.0
bandits,1.6823421537992546e-05
banditslair,0.0
banished,6.533677662901028e-07
banishment,6.722348041421356e-07
banks,1.2189746178137285e-06
bards,1.1692004909491515e-06
bare,1.6108829385075298e-07
barely,4.266462701707496e-07
barest,3.8476414147226025e-07
bargain,5.052209553468856e-07
bargaining,4.968463190380135e-06
barren,1.1913288039977488e-06
bask,2.389419759651901e-07
battalion,1.859430271906604e-06
battle,8.208088604533259e-07
battlefield,3.5019925430646034e-08
battles,2.1050886334705867e-06
battling,1.5437792390002868e-05
bawling,2.685302348481855e-07
bay,1.563216704414394e-09
bazba,0.0
bazbas,0.0
be,0.0
bear,1.0618580741805773e-07
bearing,5.012975245222151e-07
bears,1.520521047496004e-05
beast,0.0
beasts,1.8352859297010584e-06
beat,1.4226929238247977e-06
beaten,3.830829330420116e-09
beauteous,5.736145274048975e-10
beautiful,9.65734999454071e-07
beautifully,2.707843646021502e-06
beauty,8.557652607377176e-11
became,1.39079700147704e-06
because,2.300522614859801e-06
become,8.246951747423736e-06
becoming,1.1620243043353185e-07
bed,8.489335493777616e-07
bedchambers,4.5248130717823184e-08
bedding,3.0708852182215195e-06
bedrock,3.263620751567941e-06
been,6.046469552128953e-10
befall,5.056026748206932e-05
before,1.35240279178106e-05
befriend,8.489335493777616e-07
befriended,5.259983337779772e-09
beg,4.235351872239335e-07
began,6.9258117707526875e-09
begging,2.913264668791271e-07
begin,2.1050886334705867e-06
beginning,6.14089523196526e-07
begins,2.437923085381044e-06
begone,9.18905254366109e-06
begun,8.498017289859659e-11
behalf,2.4271066834113954e-09
behave,4.897122357760963e-07
behaving,9.124481994149392e-07
behavior,3.931530545742134e-06
behind,0.0
behold,9.996481177950044e-05
being,0.0
belief,2.5988528773446255e-10
believe,1.905562608328637e-07
believed,8.506216295245395e-07
believes,8.238234395321342e-06
belongs,0.0
beloved,2.493471802722525e-07
below,2.300522614859801e-06
belts,9.18905254366109e-06
bend,3.860758672480369e-10
beneath,0.0
benefit,5.541905056816176e-06
benefits,1.6000574009922275e-06
bent,0.0
beran,3.89772516040665e-09
beryl,2.008325105862241e-07
beseeched,1.0043259145220419e-07
beside,4.538484785143737e-07
besides,2.0853805690421723e-05
besieged,1.0439920458793497e-07
besieging,4.223154930969031e-06
best,1.6489534293562255e-09
bested,1.35240279178106e-05
bestow,2.707843646021502e-06
bet,9.996481177950044e-05
bethroen,0.0
betray,8.636164857307449e-06
betrayal,5.052209553468856e-07
betrayed,1.1538566741364776e-05
betraying,9.473760401306209e-06
betrothed,6.14089523196526e-07
better,3.5265794167571585e-07
between,2.489652393933284e-07
beware,6.530830560222966e-06
bewitched,2.5433621499360014e-06
beyond,1.154038765207588e-06
bidding,1.6884091621705012e-06
big,0.0
bill,1.843200702467129e-07
bird,3.5300641729918425e-06
birds,6.425235437745869e-07
birth,3.467352883035347e-07
birthday,9.229824672729593e-06
bit,1.6108829385075298e-07
bite,0.0
bizarre,8.135182397381869e-06
bla,1.1201731481946809e-07
black,5.776784638977794e-09
blackheart,9.229824672729593e-06
blade,2.300522614859801e-06
blades,5.219157867486501e-07
blame,1.4304240494311672e-08
blanketed,2.7039561381059233e-08
blast,6.000811420270314e-09
blasted,0.0
blazed,1.35240279178106e-05
blazes,8.246951747423736e-06
blessed,5.60431948315454e-07
blessing,0.0
blessings,5.548552679101704e-05
blind,8.052407401919482e-06
blinded,2.300522614859801e-06
blinding,8.817734375554666e-08
blink,1.1913288039977488e-06
blocking,4.3703389451366093e-07
blood,0.0
bloodless,5.284519858150816e-07
bloodlust,8.708406042501337e-08
bloodshed,0.0
blow,0.0
blue,2.0853805690421723e-05
blunder,2.1112144878543405e-07
board,3.515471843229534e-07
boarded,2.1050886334705867e-06
body,6.046469552128953e-10
bodyguard,0.000184009916411
boil,0.0
boldly,4.568697414697454e-07
bond,3.860758672480369e-10
bone,1.4685038991046895e-06
bones,7.063649275096396e-07
bonewalkers,0.0
book,4.026601950499753e-06
books,0.0
boon,2.817270285504492e-06
boot,0.0
border,7.81561822122967e-07
borders,1.165870436352634e-06
bored,2.2852073402646056e-06
boring,0.0
born,0.000184009916411
boss,3.917464503899737e-08
bossed,8.803092725884198e-08
both,5.123062800294065e-07
bother,1.2945746670212089e-08
bothers,8.391870130708412e-07
bothersome,2.0853805690421723e-05
bottomless,3.5019925430646034e-08
bought,3.841300426756789e-06
bound,2.707843646021502e-06
bout,6.819864444007618e-11
bow,2.846012462214276e-06
bowmen,2.226608268074415e-07
boy,7.279161991391447e-07
boys,1.4685038991046895e-06
br,5.924078624275353e-07
brace,0.0
bracelet,8.83377931160112e-08
bracelets,8.412674617375159e-07
braceletssecret,0.0
brand,6.14089523196526e-07
branded,1.6108829385075298e-07
brands,2.010454755918545e-06
brat,1.1770489578566412e-07
brave,3.841300426756789e-06
bravery,1.7078842219575564e-07
bravos,3.288748434471245e-08
breached,1.2864347115737474e-06
break,9.870590406135802e-10
breaking,1.1620243043353185e-07
breaks,5.204758275567656e-07
breast,2.163650522561511e-05
breath,8.640783710767152e-09
breathe,4.884284697936891e-07
breathing,2.686294865839045e-07
breeze,1.1376784857475283e-06
breguet,2.1388297223590147e-10
brides,7.13947823669514e-07
bridge,2.326318258383253e-06
briefly,1.0396883208159123e-05
brigade,1.5437792390002868e-05
brigands,1.4300248801646377e-06
bright,1.393089356724886e-06
brighten,8.489335493777616e-07
brilliant,3.931530545742134e-06
bring,6.413236667413002e-07
brings,7.058448491079617e-06
brink,0.0
brittle,3.097243543379591e-06
broad,3.5019925430646034e-08
broken,1.0670196297724031e-05
brood,1.9506126500346e-06
broth,7.279161991391447e-07
brother,2.2156489825064797e-08
brothers,0.0
brought,1.2028618199266816e-08
brusquely,2.930981207782679e-07
brutality,1.1201731481946809e-07
bu,6.14089523196526e-07
build,5.270136693980021e-07
building,8.695511555245617e-09
built,0.0
bumped,1.403342648131911e-06
bungled,1.4225772042664175e-06
burden,7.058448491079617e-06
burial,0.0
buried,1.274866696121535e-07
burn,3.944369291275507e-06
burned,8.246951747423736e-06
burning,3.830829330420116e-09
burns,7.81561822122967e-07
bury,1.0439920458793497e-07
business,0.0
busy,5.714317640013178e-06
but,5.123062800294065e-07
button,1.8929957172986176e-06
butwhy,2.5626427500868847e-10
bwah,2.0853805690421723e-05
by,2.300522614859801e-06
bye,3.336379216989371e-07
bypass,4.993864508833212e-06
c,3.841300426756789e-06
caellach,0.0
caellachs,0.0
caer,2.46705739392894e-08
caged,8.481715337893547e-07
call,3.767674559185252e-07
called,3.0708852182215195e-06
calling,1.7716296645176044e-06
calm,9.229824672729593e-06
came,6.4912517609627685e-06
camp,4.897122357760963e-07
campaign,8.489335493777616e-07
can,1.52088046343124e-05
cannot,3.467352883035347e-07
cant,4.3703389451366093e-07
capable,4.026601950499753e-06
capital,0.0
capitals,9.182687408610946e-06
captain,2.1388297223590147e-10
captive,2.489652393933284e-07
captives,0.0
captivity,1.1538566741364776e-05
captors,1.1055710511520545e-08
capture,0.0
captured,6.832933124911733e-07
carcino,2.289911901875996e-08
carcinos,3.743079740603505e-10
card,8.010885479275976e-11
care,4.710732960120367e-06
cared,1.4685038991046895e-06
careful,0.0
carefully,8.215897923946614e-07
careless,0.0
cares,2.140882412504652e-07
caring,8.010885479275976e-11
carlyle,6.084797437022615e-09
carried,8.135182397381869e-06
carries,2.300522614859801e-06
carry,4.837642251231955e-07
carrying,1.39079700147704e-06
carved,1.1620243043353185e-07
case,1.274935574429037e-06
cast,8.238234395321342e-06
castigation,9.49183068144066e-08
castle,4.286370194677147e-06
catalyst,8.246951747423736e-06
catch,0.0
catching,8.010885479275976e-11
caught,3.090439261654865e-07
cause,0.0
caused,0.0
caution,3.8476414147226025e-07
cautious,0.0
cautiously,5.240471529077695e-07
celebrate,4.3703389451366093e-07
cell,1.1770489578566412e-07
cells,1.1720846366358729e-07
center,1.1196000515578674e-11
ceremony,3.864994113200737e-07
certain,8.524071610338523e-08
certainly,2.025421451889997e-07
chain,8.625239264148378e-08
chained,3.313264155622164e-06
chains,3.5265794167571585e-07
challenge,1.4685038991046895e-06
challenging,1.1620243043353185e-07
chamber,6.965052148188988e-07
chambers,0.0
chance,2.5433621499360014e-06
chanced,7.887911380066725e-08
chances,3.749603502001264e-07
change,5.541905056816176e-06
changed,3.482795153786356e-07
changes,3.467352883035347e-07
changing,3.3347393887939166e-10
chaos,5.298312299828467e-07
chapter,6.951546504296857e-07
character,8.238234395321342e-06
charades,1.1620243043353185e-07
charge,6.542249673202605e-07
charged,6.832933124911733e-07
charges,2.5626427500868847e-10
charming,3.841300426756789e-06
chase,7.792590224653395e-07
chasing,8.481715337893547e-07
chastisement,3.573548241320168e-07
cheap,6.992013751982994e-08
cheat,1.3095811584662442e-06
check,2.493471802722525e-07
checked,5.635239284629278e-07
cheer,6.9258117707526875e-09
cheerfully,1.8929957172986176e-06
cheering,4.6406821302413805e-11
chest,1.896352503499843e-10
chests,1.1913288039977488e-06
chief,8.052407401919482e-06
chiefs,5.714317640013178e-06
chieftain,0.0
child,3.630303191393125e-09
childhood,1.7731986599756057e-06
children,1.942434371926538e-07
childs,4.931780587469348e-08
chills,6.710509359209027e-07
chin,2.389419759651901e-07
chitchat,1.1620243043353185e-07
chivalric,2.145558067923048e-07
choice,8.215897923946614e-07
chooses,8.023792997846613e-07
chose,2.15146452792192e-09
chosen,8.506216295245395e-07
circled,2.222423747753055e-06
circumstance,5.075731820958218e-11
circumstances,7.063649275096396e-07
cities,5.438191283957394e-08
citizen,3.328932552904007e-06
citizenry,1.896352503499843e-10
citizens,2.70376024855068e-05
city,9.556767690810377e-07
citys,1.274935574429037e-06
civilians,8.675893593590445e-07
claim,3.090439261654865e-07
claimed,2.3425790925124533e-10
class,1.4225772042664175e-06
classes,4.269383252903936e-06
claws,3.467352883035347e-07
clean,1.4685038991046895e-06
cleanse,1.1538566741364776e-05
cleansing,6.046469552128953e-10
clear,5.387100918685661e-09
clearly,2.2184415706760776e-06
cleric,2.78944193632924e-05
clerics,1.3677580710691474e-07
clever,3.2706060455467424e-08
cliff,1.1913288039977488e-06
cliffs,7.279161991391447e-07
climb,1.0439920458793497e-07
climbing,6.4912517609627685e-06
close,3.877848689626262e-07
closed,1.1692004909491515e-06
closely,2.5433621499360014e-06
closer,5.240471529077695e-07
closest,2.8058608279479815e-07
closing,6.951546504296857e-07
clothe,7.15239153805669e-07
club,1.8373839375271927e-05
clue,7.81561822122967e-07
clumsy,6.14089523196526e-07
clutches,5.259983337779772e-09
cmon,6.413236667413002e-07
coils,3.3631043743298507e-06
coincides,2.923601909969875e-06
cold,2.7443512522040693e-07
collapse,4.026601950499753e-06
collect,1.5681568538639113e-06
collector,8.135182397381869e-06
colm,9.871079358347856e-09
colms,2.9671252461949126e-10
combat,0.0
combatants,1.5678530542118095e-06
combination,5.056026748206932e-05
combing,6.117984162301582e-07
come,1.393089356724886e-06
comedy,6.530830560222966e-06
comely,3.749603502001264e-07
comes,1.0084133936771878e-08
comfort,2.489652393933284e-07
comforting,2.846012462214276e-06
coming,8.636164857307449e-06
command,3.5019925430646034e-08
commander,4.081328491167824e-07
commanders,3.5776052845903904e-06
commanding,7.345221376908739e-07
commands,7.319087826085369e-10
commission,8.675893593590445e-07
commits,6.951546504296857e-07
common,2.8659334191161177e-07
commoner,4.286291533617259e-07
commonplace,3.5610083796200343e-06
commotion,2.496739838875328e-08
community,1.154038765207588e-06
companion,0.0002812840463593
companions,0.0
company,1.3095811584662442e-06
compared,3.841300426756789e-06
compassion,8.659615605211002e-07
compassionate,6.151331893988754e-07
compel,2.008325105862241e-07
compensation,1.1913288039977488e-06
competent,8.675893593590445e-07
complain,2.389419759651901e-07
complaining,2.5689695362984824e-07
complaints,4.606352340674746e-09
complete,4.710732960120367e-06
completed,7.107371020538267e-06
completely,6.784672881843256e-10
complex,1.154038765207588e-06
complexion,9.65734999454071e-07
complimenting,1.902015230825782e-07
compliments,1.513791321485769e-06
compound,5.052209553468856e-07
compounding,1.6489534293562255e-09
comprehensive,3.8406867861340285e-05
conceal,2.846012462214276e-06
concentrate,3.81587904385583e-09
concern,3.504718361000414e-06
concerned,9.18905254366109e-06
concerns,1.1692004909491515e-06
conclude,0.0
condemn,3.515471843229534e-07
condensed,3.909364077117061e-06
conditions,3.138516337912733e-06
confided,1.6126768014146364e-06
confidence,4.931780587469348e-08
confirm,0.0
conflict,5.776784638977794e-09
confront,7.107371020538267e-06
confronting,1.0439920458793497e-07
confuse,1.1620243043353185e-07
confused,2.5682294079842905e-07
confusing,6.832933124911733e-07
congratulations,3.767674559185252e-07
conquer,5.240471529077695e-07
conquered,3.661054552139831e-07
conquers,2.913264668791271e-07
conquest,1.0439920458793497e-07
consider,0.0
considerable,2.503636171695689e-06
considered,7.224328530242019e-07
consolation,2.25744942554229e-06
constant,5.259983337779772e-09
consume,6.832933124911733e-07
consumed,1.0043259145220419e-07
consumes,1.403342648131911e-06
contact,7.224328530242019e-07
contain,0.0
contained,2.3425790925124533e-10
contains,0.0
contempt,7.81561822122967e-07
content,3.3519947792228776e-05
continent,2.735907041824248e-06
continue,5.392066520926164e-07
continued,1.0439920458793497e-07
continues,6.14089523196526e-07
continuing,2.4806857231851608e-06
contract,4.606352340674746e-09
control,8.695511555245617e-09
controlled,1.1690847277350258e-05
controlling,0.0
convenient,8.239743920057663e-07
conversation,0.0
convey,4.0054796562882793e-11
conviction,3.887208574724354e-06
convince,6.335381240205606e-06
convinced,0.0
convoy,2.7506545194455614e-07
cooperate,0.0
cooperating,2.735907041824248e-06
copy,5.548552679101704e-05
cormag,0.0
corner,0.0
cornerstone,1.7916973752107878e-06
cornerstones,3.356465080628368e-07
corpse,1.932387713168282e-06
corpses,2.8274345504542e-06
correct,8.246951747423736e-06
corridor,0.0
corrupt,2.5433621499360014e-06
corrupted,1.859430271906604e-06
corrupting,6.533677662901028e-07
corruption,0.0
cost,1.520521047496004e-05
could,3.860758672480369e-10
couldnt,0.0001228564226767
couldve,3.5265794167571585e-07
council,8.239743920057663e-07
councilman,2.493471802722525e-07
councils,7.07758273165382e-06
counting,6.819460168117075e-07
countless,1.896352503499843e-10
countries,1.843200702467129e-07
country,7.81561822122967e-07
countrymen,5.776784638977794e-09
countrymens,2.552736821925805e-10
countrys,5.736145274048975e-10
countryside,7.89586735663761e-06
counts,1.890884819033545e-07
courage,1.1381769724039262e-07
course,2.874261670058331e-06
court,3.630303191393125e-09
covered,1.39079700147704e-06
coward,4.3703389451366093e-07
cowardly,8.391870130708412e-07
cower,3.336379216989371e-07
cracked,6.412108785980308e-07
craft,1.8931100669306037e-07
crags,4.081328491167824e-07
crave,1.918863188166142e-07
crawl,8.391870130708412e-07
crawled,8.952667701578321e-07
crawling,0.0
created,1.3519259795202742e-07
creation,5.052209553468856e-07
creature,7.279161991391447e-07
creatures,6.413236667413002e-07
creepiest,1.1055710511520545e-08
creeps,1.7716296645176044e-06
creepy,6.832933124911733e-07
cretin,2.2184415706760776e-06
crew,2.9178578546396046e-10
cried,1.3538015491576515e-06
cries,2.686294865839045e-07
crime,0.0
crimes,4.931780587469348e-08
criminal,3.8892845499738364e-10
crimson,3.5265794167571585e-07
crisis,1.0726361699653352e-06
crit,1.883763303567321e-07
critical,2.025421451889997e-07
criticism,8.010885479275976e-11
cross,2.6832876386606586e-07
crossed,9.18905254366109e-06
crosses,2.5433621499360014e-06
crown,3.7491334552441924e-07
crowned,2.686294865839045e-07
crude,3.6205414471623953e-06
cruel,0.0
crumbles,2.140882412504652e-07
crumbling,9.473760401306209e-06
crush,2.2815639079409867e-10
crushed,0.0
crushing,3.830829330420116e-09
cry,6.768446337446222e-07
crying,7.792590224653395e-07
cunning,9.182687408610946e-06
cur,7.792590224653395e-07
cure,5.284519858150816e-07
cures,1.9057293229707284e-05
curious,1.4122192737886507e-06
current,2.008325105862241e-07
currently,5.284519858150816e-07
curs,1.6108829385075298e-07
curse,7.792590224653395e-07
curses,1.35240279178106e-05
cursor,8.010885479275976e-11
curt,5.237810262315179e-07
curtains,3.937191195291234e-06
custody,5.5647900990152265e-06
cut,9.295847394241718e-07
cutting,2.2184415706760776e-06
d,6.14089523196526e-07
dad,6.046469552128953e-10
daily,1.4225772042664175e-06
dainty,7.77610071622803e-07
damage,1.0677545787984854e-06
dame,7.107371020538267e-06
damnation,7.224328530242019e-07
dance,4.235351872239335e-07
danced,0.0
dancer,1.7534139169583796e-06
dances,5.232613432326616e-07
dancing,0.0
danger,3.661054552139831e-07
dangerous,2.846012462214276e-06
dangling,1.932387713168282e-06
dare,5.040784484267036e-09
dared,3.5776052845903904e-06
daring,7.279161991391447e-07
dark,3.8892845499738364e-10
darkened,1.9506126500346e-06
darkest,8.246951747423736e-06
darkling,8.83377931160112e-08
darkness,3.5776052845903904e-06
darknesss,6.047854622659442e-10
darling,0.000184009916411
dastard,1.942434371926538e-07
daughter,2.5433621499360014e-06
daunting,1.5239550333490114e-06
day,0.0
days,2.226608268074415e-07
dazzling,3.841300426756789e-06
dead,4.056716454670095e-07
deadly,2.15146452792192e-09
deaf,0.0
deal,1.520521047496004e-05
dealing,7.359047579647003e-10
dear,4.606352340674746e-09
dearest,1.3060469495940198e-06
dearly,8.659615605211002e-07
death,0.0
deaths,6.965052148188988e-07
debt,6.000811420270314e-09
deceit,1.3702761100375938e-06
deceived,8.084473199687636e-07
decide,2.437923085381044e-06
decided,3.515471843229534e-07
decides,2.489652393933284e-07
deciding,1.7725905911447626e-06
decimated,0.0
decision,8.557652607377176e-11
decisions,1.0396883208159123e-05
declared,9.229824672729593e-06
decorated,3.269460574983896e-07
decrepit,4.568697414697454e-07
dedicate,1.1770489578566412e-07
dedicated,3.830829330420116e-09
deed,2.686294865839045e-07
deeds,2.2185226640658585e-07
deep,1.520521047496004e-05
deeper,0.0
defeat,2.15146452792192e-09
defeated,0.0
defeating,0.0
defend,3.3347393887939166e-10
defending,3.682803168203463e-07
defense,0.0
defenseless,5.5647900990152265e-06
defenses,5.240471529077695e-07
defiled,2.591085169001417e-07
definitely,4.931780587469348e-08
delayed,4.3703389451366093e-07
delicious,5.5647900990152265e-06
delight,2.735907041824248e-06
delighted,0.0
delightfully,5.635239284629278e-07
deliver,9.697227601463964e-06
delivered,5.541905056816176e-06
demand,3.864994113200737e-07
demands,3.361226788456407e-07
demeanor,5.916513930515066e-07
demise,5.204758275567656e-07
demon,6.303050156808432e-10
demonic,1.0043259145220419e-07
demons,5.052209553468856e-07
depart,5.5647900990152265e-06
departure,8.010885479275976e-11
depend,1.6108829385075298e-07
depending,8.426269587289426e-06
depressed,9.897102609102147e-06
depths,1.0439920458793497e-07
deranged,5.9199142469879e-07
descent,4.837642251231955e-07
describe,1.0166244419451686e-05
described,2.707843646021502e-06
describes,1.6108829385075298e-07
description,1.274866696121535e-07
desecrate,1.1141655761548465e-07
desecrated,2.70376024855068e-05
desert,8.636164857307449e-06
deserter,2.913264668791271e-07
deserve,0.0
