game,chapter,speaker,text,tag
FE14,03-JourneyBegins,Corrin,We should have tried diplomacy first. We weren’t sent here to fight!,fear
FE14,03-JourneyBegins,Hans,"Speak for yourself, weakling.",neutral
FE14,03-JourneyBegins,Corrin,What’s that supposed to mean?,surprise
FE14,03-JourneyBegins,Omozu,"Soldiers of Hoshido, hear me! Do not leave a single Nohrian alive!",anger
FE14,03-JourneyBegins,Hoshidan,Prepare to attack!,anger
FE14,03-JourneyBegins,Gunter,"Argh! Looks like there’s no getting out of this now. Get ready to fight, Lord/Lady Corrin.",anger
FE14,03-JourneyBegins,Gunter,"Now then, Lord/Lady Corrin. There are two kinds of battle formations. You’ll need to learn both, and fast! You can take a defensive position by moving to the same space as an ally. Your ally will benefit from your support, but you won’t be able to attack. If you want to unleash the most potent attacks, stand in adjacent positions. From that alignment, allies may be able to attack simultaneously. I’d tell you more, but you’re about to receive some practical experience…",neutral
FE14,03-JourneyBegins,Gunter,I’m afraid the enemy’s position across that bridge may be impenetrable. We’ve got to look for another way across. Lord/Lady Corrin! See if you can find a Dragon Vein around here.,fear
FE14,03-JourneyBegins,Omozu,Gods! Did you see what just happened to the cliff? Who are we dealing with here?,surprise
FE14,03-JourneyBegins,Felicia,Look! More troops are arriving from the south!,neutral
FE14,03-JourneyBegins,Gunter,"More enemy reinforcements… Take caution, Lord/Lady Corrin.",fear
FE14,03-JourneyBegins,Hans,Gyaaah! Die!,anger
FE14,03-JourneyBegins,Hans,Bwahaha! Look like I’ve done enough damage for the time being. Time to lay low and see how this all plays out…,anger
FE14,03-JourneyBegins,Omozu,Do you even realize what you’ve done here today? Hoshido won’t stand for unprovoked attacks like this. Revenge will be ours!,anger
FE14,03-JourneyBegins,Omozu,Damn you! This isn’t over…,anger
FE14,03-JourneyBegins,Corrin,This isn’t what I had in mind…but at least I’ve completed Father’s mission.,neutral
FE14,03-JourneyBegins,Saizo,You’re the leader of these troops? Pah. You’re nothing more than a boy/girl.,surprise
FE14,03-JourneyBegins,Corrin,Who are you?,surprise
FE14,03-JourneyBegins,Saizo,My name is Saizo. I’ve come to claim your life.,neutral
FE14,03-JourneyBegins,Corrin,Hey! Everyone! We’re still under attack!,surprise
FE14,03-JourneyBegins,Saizo,Destroy them!,anger
FE14,03-JourneyBegins,???,I won’t allow it!,anger
FE14,03-JourneyBegins,Saizo,What?! This must be their real commander…,surprise
FE14,03-JourneyBegins,Xander,"What’s going on here, Corrin?",surprise
FE14,03-JourneyBegins,Corrin,Xander! How did you know were in trouble?,fear
FE14,03-JourneyBegins,Leo,"We’ve arrived just in time. Your luck never runs out, does it, Brother/Sister?",neutral
FE14,03-JourneyBegins,Camilla,Are you all right? I was so worried about you.,fear
FE14,03-JourneyBegins,Elise,"We’re all here for you, Corrin!",neutral
FE14,03-JourneyBegins,Corrin,"Thank you, everyone! Um, but before we get too carried away… we ARE under attack.",joy
FE14,03-JourneyBegins,Camilla,Who dares attack my beloved Corrin? I’ll have their heads on a platter!,anger
FE14,03-JourneyBegins,Corrin,"I’m not hurt, Camilla.",fear
FE14,03-JourneyBegins,Camilla,"But, darling…it’s the thought that counts!",anger
FE14,03-JourneyBegins,Corrin,I never knew Camilla could be so…ruthless…,anger
FE14,03-JourneyBegins,Elise,"Heehee! That’s right, you’ve never seen her on the battlefield before.",joy
FE14,03-JourneyBegins,Saizo,This is not going well…,anger
FE14,03-JourneyBegins,Kagero,Saizo! What’s wrong? What’s our status?,surprise
FE14,03-JourneyBegins,Saizo,"I misjudged the situation. We’re outnumbered. Kagero, do we have anyone else on the way?",neutral
FE14,03-JourneyBegins,Kagero,Affirmative. Lord Ryoma is right behind me.,neutral
FE14,03-JourneyBegins,Saizo,Ahh… Then I think this battle is as good as won.,neutral
FE14,03-JourneyBegins,Xander,It looks like more Hoshidan reinforcements are on the way.,neutral
FE14,03-JourneyBegins,Leo,Indeed… What should we do?,neutral
FE14,03-JourneyBegins,Xander,"Well, Corrin is safe, and the fort’s condition has been evaluated. There’s no reason to engage Hoshido further at this point. Corrin, you take the lead with Gunter. We’ll follow close behind.",neutral
FE14,03-JourneyBegins,Corrin,"Will do. Thank you, Xander.",joy
FE14,03-JourneyBegins,Corrin,"Gunter, have you seen Felicia/Jakob? She/He was here a second ago…",neutral
FE14,03-JourneyBegins,Gunter,I’m sure she’s/he's right behind us. Now hurry up. I can’t stand being on this bridge a moment longer.,fear
FE14,03-JourneyBegins,Hans,Don’t worry-you won’t have to stand there much longer.,neutral
FE14,03-JourneyBegins,Corrin,Hans!,neutral
FE14,03-JourneyBegins,Gunter,What is the meaning of this?,surprise
FE14,03-JourneyBegins,Hans,Less talk. More death.,neutral
FE14,03-JourneyBegins,Corrin,"Hans, no! Why are you doing this? Your own ally…",surprise
FE14,03-JourneyBegins,Hans,"Aww, did I knock your babysitter into the ditch? Here- you can meet up with him at the bottom!",anger
FE14,03-JourneyBegins,Corrin,You’ll pay for this!,anger
FE14,03-JourneyBegins,Hans,What?! What kind of…freak…are you?,surprise
FE14,03-JourneyBegins,Hans,It can’t be..,neutral
FE14,03-JourneyBegins,Corrin,"I want answers, Hans! Why are you doing this? Why did you provoke the Hoshians? And why did you kill Gunter? Answer me!",surprise
FE14,03-JourneyBegins,Hans,Just following orders. King Garon’s orders.,neutral
FE14,03-JourneyBegins,Corrin,What?! You lie!,surprise
FE14,03-JourneyBegins,Corrin,Come back here!,neutral
FE14,03-JourneyBegins,Corrin,Huh? Noooo!,anger
FE14,03-JourneyBegins,Lilith,"My kin, my gods, my blood… Dragons grant me strength! Great Moro, I beseech you!",anger
FE14,03-JourneyBegins,Corrin,Lilith? Is that you? What…ARE you?,surprise
FE14,03-JourneyBegins,Lilith,"Lord/Lady Corrin… I knew this day would come eventually. This may come as a shock, but I am not a human.",surprise
FE14,03-JourneyBegins,Corrin,"Well, I can see that. Are you a dragon?",surprise
FE14,03-JourneyBegins,Lilith,"Yes, this is my true form. You’ve seen it before. Do you remember? That strange bird you rescued in the barn…",joy
FE14,03-JourneyBegins,Corrin,That… was you…?,surprise
FE14,03-JourneyBegins,Lilith,"It was. Once I recovered, I was able to take human form. You were so kind to me that I decided to remain a human that I might serve you. But now I have used a power that goes beyond the capacity of a human body. I will not be able to return to that form. I don’t mind, though. The most important thing to me is that you’re safe…",joy
FE14,03-JourneyBegins,Lilith,Eeek!,fear
FE14,03-JourneyBegins,Corrin,Lilith! Be careful! Drop me if you must… I won’t have you sacrifice yourself for me!,fear
FE14,03-JourneyBegins,Lilith,"First Dragons, I call on you. Grant us access to the astral plane!",neutral
FE14,03-JourneyBegins,Corrin,What just happened?! Where…are we?,surprise
FE14,03-JourneyBegins,Lilith,"This is a world parallel to the one in which you live, Lord/Lady Corrin. It is known as the astral plane.",neutral
FE14,03-JourneyBegins,Corrin,How were you able to get us here?,surprise
FE14,03-JourneyBegins,Lilith,"The First Dragons have granted us the power to inhabit this dimension. Under their protection, we are safe here. Oh! Allow me to prepare a place for you to rest…",neutral
FE14,03-JourneyBegins,Corrin,Did… did you just use a Dragon Vein?,neutral
FE14,03-JourneyBegins,Lilith,Yes. The power of the First Dragons flows freely in this realm. You should know that space and time operate differently here as well…,neutral
FE14,03-JourneyBegins,Corrin,I have so much to learn… Is there anyone else here?,neutral
FE14,03-JourneyBegins,Lilith,"No, we are alone. There’s no one left here…",sadness
FE14,03-JourneyBegins,Corrin,"I’m sorry, I didn’t mean to invoke any bad memories.",sadness
FE14,03-JourneyBegins,Lilith,"It’s OK, Corrin. I’m not lonely as long as I have you in my life. Now…you should get some rest.",sadness
FE14,03-JourneyBegins,Lilith,"How are you feeling, Corrin? I know this is a lot to take in.",neutral
FE14,03-JourneyBegins,Corrin,"Yes, it is. But I feel much better now. My wounds seem to have healed already. And my mind is racing! I have so many new questions about this world…",neutral
FE14,03-JourneyBegins,Lilith,"All in good time. For now, some business remains in the other world.",neutral
FE14,03-JourneyBegins,Corrin,"Yes, you’re right. I can’t relax until I know everyone made it safely home.",neutral
FE14,03-JourneyBegins,Lilith,"Of course. There is just one thing you should know before you go back. When I open the portal, you will return to the same location you came from. That means you’ll arrive right on the Hoshidan border. There may be soldiers lying in wait for you…",neutral
FE14,03-JourneyBegins,Corrin,I understand. I’ll be ready for them.,neutral
FE14,03-JourneyBegins,Lilith,Very well. Then I will open the gate.,neutral
FE14,03-JourneyBegins,Corrin,"Ah, I’m back. But… where is everyone?",surprise
FE14,03-JourneyBegins,???,"You’re mine, Nohrian!",neutral
FE14,03-JourneyBegins,Corrin,Hmm?!,surprise
FE14,02-GiftOfGanglari,Garon,"I see you made it here safely, Corrin.",neutral
FE14,02-GiftOfGanglari,Corrin,"Yes, Father. Long have I wished to see you and visit Castle Krakenburg again. I feel like I’m dreaming…",joy
FE14,02-GiftOfGanglari,Garon,It is only thanks to your diligence that you are here. I am told you are now a warrior almost on par with Xander. You finally possess the strength to be an instrument of Nohr’s power in the world.,neutral
FE14,02-GiftOfGanglari,Elise,"But, Father, will he/she be all right outside of the fortress?",neutral
FE14,02-GiftOfGanglari,Camilla,I worry about that as well. Isn’t it dangerous for Corrin to live outside the fortress’s magical barrier?,fear
FE14,02-GiftOfGanglari,Corrin,"I appreciate your concern, but I earned my way here and I’m ready to fight.",neutral
FE14,02-GiftOfGanglari,Garon,"Corrin, as you know, Nohr is at war with the eastern kingdom of Hoshido.",neutral
FE14,02-GiftOfGanglari,Corrin,"Yes, Father. I have heard as much.",neutral
FE14,02-GiftOfGanglari,Garon,"We of the royal family are descendants of the ancient gods, the First Dragons. As inheritors of that divine strength, we conquer those who oppose us with ease. One who learns to wield that power can destroy an entire army of common troops. Xander, Camilla, and Leo have already shown that they possess this power. I expect no less from you.",neutral
FE14,02-GiftOfGanglari,Corrin,"I am aware of your expectations, Father. And I have trained every day to become more like my siblings.",neutral
FE14,02-GiftOfGanglari,Garon,Hmm…you show promise. But you will need a suitable weapon in order to serve Nohr.,neutral
FE14,02-GiftOfGanglari,Corrin,Wow…,joy
FE14,02-GiftOfGanglari,Garon,"This is Ganglari, a sword infused with magic from another world. With this sword at your side, you will crush the Hoshidan army with ease.",neutral
FE14,02-GiftOfGanglari,Corrin,"Thank you for this generous gift, Father.",joy
FE14,02-GiftOfGanglari,Xander,Hmm… Generous indeed.,neutral
FE14,02-GiftOfGanglari,Garon,"Now, let us see you put that sword to its proper use… Bring out the prisoners!",neutral
FE14,02-GiftOfGanglari,Nohrian,"Yes, sire!",neutral
FE14,02-GiftOfGanglari,Corrin,Prisoners?,neutral
FE14,02-GiftOfGanglari,Garon,These are prisoners from our most recent skirmish with Hoshido. I want to see your power with my own eyes. Use that sword to strike them down.,neutral
FE14,02-GiftOfGanglari,Gunter,"I shall join you, milord/milady. My lance arm is perhaps rusty but still serviceable. Felicia/Jakob, will you join us well?",neutral
FE14,02-GiftOfGanglari,Felicia,"Of course! I’m as much a bodyguard as a domestic, after all. To be honest, I was never that great at the domestic stuff anyway.",neutral
FE14,02-GiftOfGanglari,Jakob,"Naturally. I couldn't allow someone of your advanced years to bear the burden alone. Lady Corrin, there is no need for you to soil your hands with this filth. Please relax and leave the fighting to us. Afterward, I will prepare you some tea.",neutral
FE14,02-GiftOfGanglari,Rinkah,"I am Rinkah! Daughter of the Flame Tribe’s honorable chieftain. What is your name, Nohrian prince/princess?",surprise
FE14,02-GiftOfGanglari,Corrin,I’m Corrin.,neutral
FE14,02-GiftOfGanglari,Kaze,Corrin… Can it be?,surprise
FE14,02-GiftOfGanglari,Corrin,Huh? Have you heard of me?,surprise
FE14,02-GiftOfGanglari,Kaze,"… I am Kaze, a ninja of Hoshido. Show me what you can do.",anger
FE14,02-GiftOfGanglari,Garon,Kill them all.,anger
FE14,02-GiftOfGanglari,Corrin,Is that…,surprise
FE14,02-GiftOfGanglari,Felicia,"Is something wrong, milord?",neutral
FE14,02-GiftOfGanglari,Corrin,I feel…something emanating from the ground. Could it be…,fear
FE14,02-GiftOfGanglari,Felicia,Oh! Th-that’s amazing! You blew away all the debris!,joy
FE14,02-GiftOfGanglari,Garon,Heh…Well done.,joy
FE14,02-GiftOfGanglari,Gunter,"Excellent plan, milord─now we can hide in there and ambush our foes.",neutral
FE14,02-GiftOfGanglari,Corrin,Is that…,surprise
FE14,02-GiftOfGanglari,Jakob,"Hm? Is something the matter, milady?",neutral
FE14,02-GiftOfGanglari,Corrin,I feel…something emanating from the ground. Could it be…,fear
FE14,02-GiftOfGanglari,Jakob,Extraordinary! No debris field can stand up to your mighty lineage!,joy
FE14,02-GiftOfGanglari,Garon,Heh... Well done.,joy
FE14,02-GiftOfGanglari,Gunter,"Excellent plan, milady─now we can hide in there and ambush our foes.",neutral
FE14,02-GiftOfGanglari,Gunter,"Remain focused, milord/milady. This is no mock battle-a mistake here could cost you your life.",neutral
FE14,02-GiftOfGanglari,Felicia,"You should know I’m trained to use daggers-up close or thrown from afar. I can even hit enemies hiding behind walls, which might come in handy!",neutral
FE14,02-GiftOfGanglari,Jakob,"Milady, I'm well trained in the dagger─effective both up close and at range. I can even attack foes hiding behind walls, which may prove useful.",neutral
FE14,02-GiftOfGanglari,Gunter,Remember your training. Each weapon has strengths and weaknesses. You would do well to consider them before you attack.,neutral
FE14,02-GiftOfGanglari,Jakob,"I’m sure you know this, milord/milady, but it’s useful to stay close to your allies. If you fight side by side, you can help each other in battle/combat.",neutral
FE14,02-GiftOfGanglari,Felicia,"Maids can also use staves to heal wounds. If you get hurt, let me know right away!",neutral
FE14,02-GiftOfGanglari,Jakob,Butlers can also use staves to heal wounds. Please inform me immediately should you become injured.,neutral
FE14,02-GiftOfGanglari,Kaze,"A ninja’s Shuriken may not cut deep, but it can sap you of your strength. Your death need not come all at once!",anger
FE14,02-GiftOfGanglari,Kaze,I regret…nothing...,sadness
FE14,02-GiftOfGanglari,Rinkah,Behold the might of the Flame Tribe!,joy
