game,chapter,speaker,text,tag
FE14Paralogues,P17-TwoDefenders,Benny,"Is that so? No need for that, Son. I'm proud of you just as you are.",joy
FE14Paralogues,P07-FatherAndLiege,Ryoma,Unbelievable...,surprise
FE14Paralogues,P07-FatherAndLiege,Takumi,"Brother, what's wrong?",surprise
FE14Paralogues,P07-FatherAndLiege,Ryoma,"It can't be, yet I've gotten word that my son is missing from the Deeprealms.",neutral
FE14Paralogues,P07-FatherAndLiege,Takumi,What?! Shiro's missing?,surprise
FE14Paralogues,P07-FatherAndLiege,Ryoma,"He's left of his own accord, but he's never been here before. I haven't prepared Shiro for what he must know about our world.",neutral
FE14Paralogues,P07-FatherAndLiege,Takumi,We need to find him! I'll alert the others at once.,neutral
FE14Paralogues,P07-FatherAndLiege,Ryoma,Thank you. Shiro has no idea what sort of danger he's in here.,fear
FE14Paralogues,P07-FatherAndLiege,Shiro,"Hmm... So THIS is the world that has been kept a secret from me? Pretty dull, if you ask me. Maybe if I can find this Hoshido palace then it'll all make sense. From what I overheard back home, my dad is a bigger deal here than I thought. What's he called again? Big Cheese of Hoshido? Which would make me... I dunno. Little Cheese? I must be some kind of royalty though. I always knew Dad was a major deal. But, royalty?! I still can't believe it.",anger
FE14Paralogues,P07-FatherAndLiege,Tarba,"Wait up, fancy britches. What brings you all the way out here?",surprise
FE14Paralogues,P07-FatherAndLiege,Shiro,What? None of your business.,anger
FE14Paralogues,P07-FatherAndLiege,Tarba,"You're not welcome here. Now I'll forget that I ever saw you. Long as you hand over your weapons and armor, that is. Refuse, and you won't walk outta here alive.",neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,You ready for this? I doubt it. Fine then. Take your best shot.,neutral
FE14Paralogues,P07-FatherAndLiege,Ryoma,"Over there, that's...that's Shiro!",neutral
FE14Paralogues,P07-FatherAndLiege,Takumi,Come on! He's surrounded—there's no way he can fight them all off!,anger
FE14Paralogues,P07-FatherAndLiege,Ryoma,"Shiro, you shouldn't be here.",neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,Dad! Or should I say...Big Cheese of Hoshido?,sadness
FE14Paralogues,P07-FatherAndLiege,Ryoma,We can discuss that another time. Leave here now. I'll take care of this.,neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,"Ha, really? When the party's just getting started? Hey, also, you big liar, where are all the monsters you said were here? These guys are just...well, guys. Hardly a match for me.",anger
FE14Paralogues,P07-FatherAndLiege,Ryoma,"Don't be a fool, Shiro. I haven't prepared you for a place in my world. That includes knowing how to handle yourself on the battlefield!",anger
FE14Paralogues,P07-FatherAndLiege,Tarba,"Hand over whatcha got, and I swear that you'll walk outta here alive. Bah! Who am I kidding? I'm gonna sell all you got, right down to your bones!",anger
FE14Paralogues,P07-FatherAndLiege,Ryoma,"Shiro, you have disobeyed me for the last time. And you will show me respect—or I will show you how I deal with utter fools.",anger
FE14Paralogues,P07-FatherAndLiege,Shiro,How can you call me that?!,anger
FE14Paralogues,P07-FatherAndLiege,Ryoma,I didn't raise you to be this irresponsible.,anger
FE14Paralogues,P07-FatherAndLiege,Shiro,"Dad, want a reality check? You didn't raise me at all.",neutral
FE14Paralogues,P07-FatherAndLiege,Ryoma,"What? I did what I had to. I have the weight of the world on my shoulders, Son. I put you somewhere that was safe from our family's enemies. What was all this anyway? Some sort of adventure? Had you been slain, don't you know that all of Hoshido would grieve you?",surprise
FE14Paralogues,P07-FatherAndLiege,Shiro,Hoshido? Then it's true.,surprise
FE14Paralogues,P07-FatherAndLiege,Ryoma,Tell me who told you. Your caretakers were under strict orders of secrecy.,neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,What?! No one. Everyone kept your secret. But you really are...?,surprise
FE14Paralogues,P07-FatherAndLiege,Ryoma,That's right. I am the royal head of a kingdom known as Hoshido. A kingdom that you will rule one day. If you survive so long.,neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,How could you keep this secret from me?! Didn't you think I have a right to know?,surprise
FE14Paralogues,P07-FatherAndLiege,Ryoma,"I'm sorry. I had my reasons initially. And then later... Well, the truth is that you haven't been maturing the role.",sadness
FE14Paralogues,P07-FatherAndLiege,Shiro,"That's not right. If you'd only told me, I would have taken things more seriously. How else was I supposed to turn out, being treated like I'm special for no good reason! This battle has been the only moment of truth in my whole damned life. I don't mean your confession here. I mean seeing all this...death. I can barely stop my hands from shaking. I was trained to fight. Not to kill. You...you should have prepared me for this sort of life.",anger
FE14Paralogues,P07-FatherAndLiege,Ryoma,"I see... Yes, I suppose I should have. But now that we're here, answer me this. From what you've seen of me today, what do you think your father's power is for?",neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,"Huh, your power? To leave the field bloodied with your enemies?",surprise
FE14Paralogues,P07-FatherAndLiege,Ryoma,No. Is that really what you saw here? What we ALL achieved here?,surprise
FE14Paralogues,P07-FatherAndLiege,Shiro,No. I guess not. Those guys wanted to bloody the field with us.,neutral
FE14Paralogues,P07-FatherAndLiege,Ryoma,"Yes. They abused their power. You and I had to stop them. All lives are sacred. Even theirs. And so, taking their lives is a serious decision. But it had to be done, for the sake of OUR way of life. I falls to me, and one day to you, to bear that heavy responsibility.",sadness
FE14Paralogues,P07-FatherAndLiege,Shiro,"Still, you didn't prepare me for this...",neutral
FE14Paralogues,P07-FatherAndLiege,Ryoma,"Shiro, I'll prepare you now, if you're truly ready to join my side. Now that you know who I really am, you can decide to be who YOU really are.",neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,Are you sure you want me around?,neutral
FE14Paralogues,P07-FatherAndLiege,Ryoma,"Sure, if you're sure. But remember that I'm more than your father. I'll warn you—speak to anyone in our family, and they'll tell you about me. I'm as strict as they come. Some even say I'm severe. But it's all for Hoshido.",neutral
FE14Paralogues,P07-FatherAndLiege,Shiro,"I'll do my best! Er, not that I have a clue what I'm up against.",neutral
FE14Paralogues,P07-FatherAndLiege,Ryoma,"We stand together then. Now, I make you this vow, Son. No more secrets. I need to prepare you fully to fill my role...in due time.",neutral
FE14Paralogues,P08-AGreatHunt,Takumi,"Weird. Where's my son gone to? Damn his Deeprealm for being so big. I know I can't expect Kiragi to stay in his village all the time. But I thought at least he'd be out here, hunting or fishing. Somewhere.",anger
FE14Paralogues,P08-AGreatHunt,Sakura,Big Brother! Come quick! Those creepy soldiers have followed us here.,fear
FE14Paralogues,P08-AGreatHunt,Takumi,Which ones? The really creepy soldiers?! Ugh. Of all the times... Kiragi might be here too!,surprise
FE14Paralogues,P08-AGreatHunt,Sakura,What shall we do? They're coming towards us!,fear
FE14Paralogues,P08-AGreatHunt,Takumi,Come on! We go to THEM!,anger
FE14Paralogues,P08-AGreatHunt,Kiragi,"What a day. Those fish pretty much jumped into my bucket! And then this bear - couldn't have been an easier target! Wish I'd bagged him a little closer to town. Too big to lug outta here. Too big to roll home too. Hmm. Gotta be some way... Er, hold on. What's that? Something lumbering around the forest... HELLO? Hmm, nothing. Eh, no way that's a person anyway. Too freaky. Whatever it is, it'll make a great trophy for my wall! All right. Fly straight and true, little arrow buddy. Ready, aim... FIRE!",anger
FE14Paralogues,P08-AGreatHunt,Kiragi,"That was a good one! Right between the... Uh, whoa. Hang on.",joy
FE14Paralogues,P08-AGreatHunt,Invader,...,neutral
FE14Paralogues,P08-AGreatHunt,Kiragi,"Uh-oh. Oopsies. Sorry 'bout that. But you really shoulda answered back. Looks like you brought friends too. Not very chatty, are ya? And call me crazy, but I'd swear you're all surrounding me. Yeah? No biggie. I've got the bow my dad gave me. Let's call this target practice!",anger
FE14Paralogues,P08-AGreatHunt,Sakura,"Th-there's Kiragi! What's your son doing, taking on those soldiers by himself?!",surprise
FE14Paralogues,P08-AGreatHunt,Takumi,"HANG ON, KIRAGI! DAD'S ON THE WAY!",surprise
FE14Paralogues,P08-AGreatHunt,Takumi,"I've got ya, Kiragi!",joy
FE14Paralogues,P08-AGreatHunt,Kiragi,Dad! I knew you'd show up!,anger
FE14Paralogues,P08-AGreatHunt,Takumi,"Huh? Sorry that I got here, uh, late? You must have been scared to death.",fear
FE14Paralogues,P08-AGreatHunt,Kiragi,Nope. I knew you'd save me.,neutral
FE14Paralogues,P08-AGreatHunt,Takumi,What?,surprise
FE14Paralogues,P08-AGreatHunt,Kiragi,"Yup! But anyway, you gotta check out this big bear that I bagged, Dad!",joy
FE14Paralogues,P08-AGreatHunt,Takumi,"Ah, right. Big bear. Nice. But, uh, how about we focus on getting out of this mess alive, Son?",neutral
FE14Paralogues,P08-AGreatHunt,Kiragi,"Ready for anything, Dad!",neutral
FE14Paralogues,P08-AGreatHunt,Kiragi,"Dad, no way! No! Way! There is NO way this is what you do every day.",anger
FE14Paralogues,P08-AGreatHunt,Takumi,"This is nothing! You should have seen me in my last battle, when I— Uh, hold on. Not the best dad talk. I mean to say, Son, that battle was dangerous. Even deadly.",fear
FE14Paralogues,P08-AGreatHunt,Kiragi,Nice!,joy
FE14Paralogues,P08-AGreatHunt,Takumi,Huh?,neutral
FE14Paralogues,P08-AGreatHunt,Kiragi,"So fun! So! Fun! It was SO fun, seeing you all be like, you know... YAAAH! BLAMMIE! I want to be just like you, Dad!",joy
FE14Paralogues,P08-AGreatHunt,Takumi,"Ugh... No, Son. You have to stay safe here in your Deeprealm.",neutral
FE14Paralogues,P08-AGreatHunt,Kiragi,"Hey, but we had a blast, didn't we? Yeah, I'm coming with you for sure!",anger
FE14Paralogues,P08-AGreatHunt,Takumi,"What?! No, you're not. I put you here to keep you OUT of the war.",anger
FE14Paralogues,P08-AGreatHunt,Sakura,"Well, you have to admit he was a chip off the old block there.",neutral
FE14Paralogues,P08-AGreatHunt,Takumi,"Sister, that's not helping.",neutral
FE14Paralogues,P08-AGreatHunt,Kiragi,"Wow! Two against one. Done deal, yeah, Dad? Yeah.",joy
FE14Paralogues,P08-AGreatHunt,Takumi,"Two against—? Oh, fine. I guess. How could I say no to a face like that?",surprise
FE14Paralogues,P08-AGreatHunt,Kiragi,"Yay for my face! I swear I won't let you down, Dad. Oh, hey! Wait. The OTHER thing. The bear I shot. Dad! Dad! It was amazing. DAD! I got it in one shot!",joy
FE14Paralogues,P08-AGreatHunt,Takumi,"I bet it was, Son. And thanks to you, our camp will feast on bear stew!",anger
FE14Paralogues,P10-HunterAndPrey,Selkie,"Wait, wait! Come back, little bird! No good. It's gone. No fair, flying and stuff. Guess I'll just have to learn to fly too. Doesn't sound too hard. I'll just find the tallest tree around here and jump. Hmm? What's that glowy doorway? Hello? Anyone home? HELLO? ANYONE? Huh, nothing. I'll just take a quick peek inside...",surprise
FE14Paralogues,P10-HunterAndPrey,Selkie,What is this place? So many unfamiliar scents! Eeeew. What's THAT smell?,surprise
FE14Paralogues,P10-HunterAndPrey,Daichi,What have we here—a kitsune?,surprise
FE14Paralogues,P10-HunterAndPrey,Selkie,"Oooh! Where? Oh, you mean me.",surprise
FE14Paralogues,P10-HunterAndPrey,Daichi,"Must be my lucky day. I can sell a kitsune for a fortune. Dead or alive too, so I might as well make this easy. Dead will be fine.",neutral
FE14Paralogues,P10-HunterAndPrey,Selkie," Hey, let's play, mister. And do I smell more of your friends in the wind? I do! Let's ALL play!",anger
FE14Paralogues,P10-HunterAndPrey,Daichi,Everyone! We've got it surrounded! Keep our circle tight—don't let it escape!,fear
FE14Paralogues,P10-HunterAndPrey,Kaden,"Can't wait to see my Selkie! Every time I go to her Deeprealm, my daughter is even more amazing!",joy
FE14Paralogues,P10-HunterAndPrey,Hayato,Is that so? And you say she's a kitsune too?,surprise
FE14Paralogues,P10-HunterAndPrey,Kaden,Sure thing. Apple doesn't fall far from the tree either—her fur's just like mine. Now it's probably even glossier than the last time I saw her! Hey! Don't get any funny ideas about Selkie. I'm warning you. Don't lay a finger on her. Or else. Which I mean in the worst way possible.,anger
FE14Paralogues,P10-HunterAndPrey,Hayato,"You're kidding, right? I know people sometimes hunt your kind. But you do realize that I'm a friend, don't you?",surprise
FE14Paralogues,P10-HunterAndPrey,Ruffian,"No, no, NO! Get me away from her! She's nuts!",anger
FE14Paralogues,P10-HunterAndPrey,Kaden,"Need a hand? Oh, wait. You're probably not the sort that I should help.",neutral
FE14Paralogues,P10-HunterAndPrey,Ruffian,Another one?!,surprise
FE14Paralogues,P10-HunterAndPrey,Kaden,"Another what—a kitsune, here in these woods? By any chance, you don't mean a kitsune girl, do you? Looks like me? Stunning fur? Twinkle in the eye?",surprise
FE14Paralogues,P10-HunterAndPrey,Ruffian,"What?! Er, yeah. More or less.",neutral
FE14Paralogues,P10-HunterAndPrey,Kaden,Ah! I smell Selkie—and more of your kind near her. You intend to put your filthy paws on my daughter. I guess it's time I show you all just what I mean by OR ELSE.,anger
FE14Paralogues,P10-HunterAndPrey,Daichi,We're here to poach fair and square! You won't stop us!,anger
FE14Paralogues,P10-HunterAndPrey,Selkie,That was fun! But now they're all gone. Just when it was getting interesting!,anger
FE14Paralogues,P10-HunterAndPrey,Kaden,"Hmm. Selkie, you do realise that they were trying to catch you, right?",neutral
FE14Paralogues,P10-HunterAndPrey,Selkie,Yup! It was like tag!,neutral
FE14Paralogues,P10-HunterAndPrey,Kaden,"Whoa, Daughter. It really wasn't. But I'm just glad you're safe.",joy
FE14Paralogues,P10-HunterAndPrey,Selkie,"Hey, hey, Daddy? Are all of your battles like this?",surprise
FE14Paralogues,P10-HunterAndPrey,Kaden,"Hm? Yeah, pretty much.",neutral
FE14Paralogues,P10-HunterAndPrey,Selkie,Yay! I can't wait to see more battles! So I'm coming with you.,anger
FE14Paralogues,P10-HunterAndPrey,Kaden,"What? No, you're not.",surprise
FE14Paralogues,P10-HunterAndPrey,Selkie,"Wheee! Yes, I am! This is going to be way more fun that being stuck at home.",anger
FE14Paralogues,P10-HunterAndPrey,Kaden,"Battles aren't fun and games, Selkie. They're sad and deadly.",anger
FE14Paralogues,P10-HunterAndPrey,Selkie,"They are? I'm sorry, Daddy. I guess I just got carried away.",sadness
FE14Paralogues,P10-HunterAndPrey,Kaden,Nope. No need to apologize. Just as long as you understand.,sadness
FE14Paralogues,P10-HunterAndPrey,Selkie,"You know, since you and your friends saved me... I need to return the favor. That's the right thing to do, isn't it?",neutral
FE14Paralogues,P10-HunterAndPrey,Kaden,"Wow, Selkie. You really are growing up, aren't you? Yes, it's good to repay debts.",joy
FE14Paralogues,P10-HunterAndPrey,Selkie,Then it's settled. I can play with your friends from now on!,neutral
FE14Paralogues,P10-HunterAndPrey,Kaden,Huh? I didn't say you could come. I guess they would like to play with you though. Not too rough now!,anger
FE14Paralogues,P10-HunterAndPrey,Selkie,"I'll do my best, Daddy!",joy
FE14Paralogues,P14-AfterTheEnd,Subaki,"Well, this isn't at all how I pictured where your daughter lives. I didn't even know that any part of the Deeprealms looked so...ominous.",neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,It wasn't this creepy the last time I visited Rhajat. Something terrible has happened.,neutral
FE14Paralogues,P14-AfterTheEnd,Subaki,We'd better investigate then.,neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,"Hmm. Yes, let's hurry in.",neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,What's going on around here?!,surprise
FE14Paralogues,P14-AfterTheEnd,Subaki,"Faceless, everywhere! They seem to be surrounding that house. Maybe even...coming from it?",neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,What? But that's where Rhajat lives. It can mean only one thing... She actually did it.,surprise
FE14Paralogues,P14-AfterTheEnd,Subaki,Did what?,surprise
FE14Paralogues,P14-AfterTheEnd,Hayato,"Hmm. There's something I haven't told you about my daughter. She dabbles in the dark arts—the darker, the better. Last time I came here, Rhajat was amusing herself with summoning spells. But she couldn't get them to work.",neutral
FE14Paralogues,P14-AfterTheEnd,Subaki,"Hmm, I just can't believe that your daughter could possibly...",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,"Hee hee hee! After all my toil, the Nohrian monstrosities are mine—ALL MINE!",joy
FE14Paralogues,P14-AfterTheEnd,Hayato,Does that convince you?,surprise
FE14Paralogues,P14-AfterTheEnd,Subaki,I guess I shouldn't have been surprised. She's got your knack for magic. It seems Rhajat has succeeded beyond her wildest dreams.,surprise
FE14Paralogues,P14-AfterTheEnd,Hayato,More like her weirdest nightmares. We have to get in there and clean up this mess!,anger
FE14Paralogues,P14-AfterTheEnd,Rhajat,"Come to me, my children! Come to Rhajat, your loving mother!",anger
FE14Paralogues,P14-AfterTheEnd,Hayato,Seriously? That girl...she's dabbled herself into a very dark place.,surprise
FE14Paralogues,P14-AfterTheEnd,Rhajat,"Hee hee hee! Father, you've arrived! Meet your grandchildren! Aren't you proud of me? I've mastered the art of summoning! The Faceless just keep on coming. It's so beautiful!",joy
FE14Paralogues,P14-AfterTheEnd,Hayato,"What? This is horrifying! If you summon any more of them, we won't be able to cut them all down!",anger
FE14Paralogues,P14-AfterTheEnd,Rhajat,"Huh? But I've only just begun. They're a part of our family, Father!",neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,"Listen, you need to stop this. Now! Please, Father knows best.",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,What? How can you say that? You know NOTHING about summoning!,surprise
FE14Paralogues,P14-AfterTheEnd,Hayato,"Rhajat, you know that's not what I mean! Now, help us clean up this mess.",anger
FE14Paralogues,P14-AfterTheEnd,Rhajat,"Fine, Father.",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,Hee hee hee! You truly want to tangle with me?!,joy
FE14Paralogues,P14-AfterTheEnd,Rhajat,But...why? I was only furthering my dark education!,surprise
FE14Paralogues,P14-AfterTheEnd,Hayato,"Well, we've cleaned up THAT mess. Now, Daughter, I've never discouraged you from dabbling in the dark arts... But do you have to pursue the worst possible spells?!",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,I have been working on a spell that makes a person taller and less baby faced.,neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,What? Are you really?,surprise
FE14Paralogues,P14-AfterTheEnd,Rhajat,"No, of course not!",neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,"Very funny. Anyway, no more summoning. Understand?!",anger
FE14Paralogues,P14-AfterTheEnd,Rhajat,Huh? No way! My next spell is going to be a hundredfold more effective!,neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,"Seriously?! What possesses you to do such things? In that case, I've got no choice. You're coming with us.",anger
FE14Paralogues,P14-AfterTheEnd,Rhajat,What? But this is my sanctum!,surprise
FE14Paralogues,P14-AfterTheEnd,Hayato,"If you're going to keep at these studies, then I've got to keep an eye on you. I fact, I'm going to take charge of your magical education.",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,"I don't have a say in the matter, do I? All right, as long as you give me interesting challenges, Father.",neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,How about you start on that spell to make a person taller? That seems respectable!,neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,Hmpf.,neutral
FE14Paralogues,P14-AfterTheEnd,Subaki,"Pardon the intrusion, but I've got some great ideas for research. How about a spell that makes a person less afraid of the dark? Or a cure for crying every time someone botches his battle moves?",anger
FE14Paralogues,P14-AfterTheEnd,Rhajat,Who would need that—you?!,neutral
FE14Paralogues,P14-AfterTheEnd,Subaki,"Oh, no, don't be silly. I mean your father here. I think he should focus more on being braver, not taller.",neutral
FE14Paralogues,P14-AfterTheEnd,Hayato,"Subaki, I'm braver than you are!",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,"Hee hee hee! I'll get to working on those spells right away. After seeing you in action here, Father, I can see how I can really help. I think all your friends need my help too. Oh, this IS going to be fun!",joy
FE14Paralogues,P14-AfterTheEnd,Rhajat,I suppose it's time to take one last look at the inside of my dark sanctum. I won't miss it too much. It's just a home. The real darkness is inside me.,neutral
FE14Paralogues,P14-AfterTheEnd,Faceless,Gurrr...,neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,Huh? One of my children lived?,surprise
FE14Paralogues,P14-AfterTheEnd,Facelss,GUUURRR!,anger
FE14Paralogues,P14-AfterTheEnd,Rhajat,N-n-no! I'm your mother!,fear
FE14Paralogues,P14-AfterTheEnd,Corrin,"Stop, abomination! Get away from her!",anger
FE14Paralogues,P14-AfterTheEnd,Faceless,GUURR...raaahh.,fear
FE14Paralogues,P14-AfterTheEnd,Corrin,"That was a close one. Are you all right, Rhajat?",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,... *urgh*,anger
FE14Paralogues,P14-AfterTheEnd,Corrin,"You are hurt, aren't you?!",surprise
FE14Paralogues,P14-AfterTheEnd,Rhajat,You...what's your name?,surprise
FE14Paralogues,P14-AfterTheEnd,Corrin,"Who, me? I'm Corrin.",surprise
FE14Paralogues,P14-AfterTheEnd,Rhajat,You're this Corrin that Father's been talking about?,surprise
FE14Paralogues,P14-AfterTheEnd,Corrin,"Er, yes?",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,"Thank you for rescuing me, Corrin. I owe you my life. No one's ever been willing to sacrifice themselves for me before. I owe you my life. All of it. every hour, every day until the end.",sadness
FE14Paralogues,P14-AfterTheEnd,Corrin,"Huh? That's, uh, not necessary.",neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,"You've got my full attention. I'll watch you like a hawk on a mouse. Forever and ever—until one of us is no more. And maybe then some. Your name is branded upon my mind's eye, Corrin.",neutral
FE14Paralogues,P14-AfterTheEnd,Corrin,"What a strange young woman. I guess that's just her way of saying thanks? Of course, she could have just said thanks. Odd one, that Rhajat.",surprise
FE14Paralogues,P14-AfterTheEnd,Rhajat,"You summoned me, Corrin?",neutral
FE14Paralogues,P14-AfterTheEnd,Corrin,Ack!,neutral
FE14Paralogues,P14-AfterTheEnd,Rhajat,"I'm here for you, should you need me. My dark arts are at your disposal. I will be close as your shadow. Actually...I will BE your shadow.",neutral
FE14Paralogues,P20-UltimatePower,Niles,"Here we are. At the town known for its selection of great tombs. Pardon, I meant tomes.",neutral
FE14Paralogues,P20-UltimatePower,Odin,"Such are the whims of fate. Tombs? Tomes? I walk in darkness either way. But today it's books, not graves, that I've come to find. Books open to knowledge! Books laid on their spines! Books flapping their wings like the greatest of dragons! Climb on, they say! Ride with us to the realm of enlightenment! Oh! Ewwwgh...",fear
FE14Paralogues,P20-UltimatePower,Niles,What's wrong? Touch of gas?,surprise
FE14Paralogues,P20-UltimatePower,Odin,"MY ACHING BLOOD! This town...something...someone... The very air in this place threatens the even keel of my interior being. The shadows within are ascending. The dark overtakes me! Ha, it tickles. But now, sinking into my well of darkness, I drown in power. Soon I can tap into the strongest of all my abilities... Eldritch Smackdown!",fear
FE14Paralogues,P20-UltimatePower,Niles,"Ugh. Sorry I asked. Huh, who's that?",sadness
FE14Paralogues,P20-UltimatePower,Ophelia,"Ah, fair finger of fate, pointing me here to this town. What power I sense brimming in these quaint lanes. Power! No, Ophelia, contain, yourself. You mustn't give in to such a swell. You alone hold day and night at bay. You are the dusk. Be strong. Ewwgh! Such power! If only I drank of it, I could use the strongest of my abilities...",anger
FE14Paralogues,P20-UltimatePower,Niles,"Hey, Odin. She speaks just like you. Kind of the dark—and so on.",neutral
FE14Paralogues,P20-UltimatePower,Odin,Hmm? Could it be... Ophelia?,surprise
